TOKEN_ID,TOKEN_NAME,TOKEN_ADDRESS,Background,Base Model,Desk,Monitor 1,Monitor 2,Monitor 3,Mouth,Hoodie,Favorite Programming Language,NUM_TRAITS,RARITY_SCORE,Rank
7975,Shadowy Super Coder #7975,10001.0,10332.644731404958,10046.203394937726,9695.618553702987,1321.425281737591,1334.9349482816149,31752.38126984127,10233.272048291386,10341.19117038875,10626.85943476413,10001.0,115686.5308333504,3077
9202,Shadowy Super Coder #9202,10001.0,10069.465518977147,9714.452311577312,10172.904902359642,1283.558351727324,1323.0158862433861,32526.829593495935,9875.592515797787,10685.897542735045,10031.090261759104,10001.0,115684.80688467268,3078
3192,Shadowy Super Coder #3192,10001.0,9829.975528255527,10577.41127326565,10172.904902359642,1380.4049436217342,1334.9349482816149,32526.829593495935,10233.272048291386,9593.324477268368,10031.090261759104,10001.0,115682.14797659896,3079
4075,Shadowy Super Coder #4075,10001.0,10332.644731404958,10046.203394937726,10123.481882591093,1389.263157163692,32526.829593495935,1298.5394482310937,9875.592515797787,9889.262507415464,10190.524808965867,10001.0,115674.34204000363,3080
282,Shadowy Super Coder #282,10001.0,10069.465518977147,10577.41127326565,9695.618553702987,1396.7323139226364,32526.829593495935,1294.757294498382,10036.122917920931,10031.090261759104,10044.185679855394,10001.0,115674.21340739817,3081
7338,Shadowy Super Coder #7338,10001.0,10332.644731404958,10577.41127326565,10026.062650360866,1389.263157163692,31752.38126984127,1298.5394482310937,10233.272048291386,10031.090261759104,10031.090261759104,10001.0,115673.75510207712,3082
4261,Shadowy Super Coder #4261,10001.0,9894.153823325749,10046.203394937726,10123.481882591093,1396.7323139226364,1328.2868658698537,31752.38126984127,9875.592515797787,10641.557718906266,10612.201697612732,10001.0,115672.59148280512,3083
8700,Shadowy Super Coder #8700,10001.0,10069.465518977147,9714.452311577312,10123.481882591093,1283.558351727324,31752.38126984127,1390.615238095238,10066.425221417068,10641.557718906266,10612.201697612732,10001.0,115656.13921074546,3084
4717,Shadowy Super Coder #4717,10001.0,10216.54759959142,10577.41127326565,9695.618553702987,1393.7350342790255,1323.0158862433861,31752.38126984127,10036.122917920931,10626.85943476413,10031.090261759104,10001.0,115654.7822313679,3085
9544,Shadowy Super Coder #9544,10001.0,10080.629006248739,10046.203394937726,10172.904902359642,1321.425281737591,32526.829593495935,1294.757294498382,10066.425221417068,10341.19117038875,9801.078000979911,10001.0,115653.44386606374,3086
950,Shadowy Super Coder #950,10001.0,9766.624450737232,10046.203394937726,10172.904902359642,1283.558351727324,1334.9349482816149,34194.872136752136,10036.122917920931,8874.101765593115,9940.36980719539,10001.0,115651.69267550511,3087
6458,Shadowy Super Coder #6458,10001.0,10091.817273736251,9714.452311577312,10172.904902359642,1321.425281737591,33340.00033333334,1347.0707205387207,10036.122917920931,9593.324477268368,10031.090261759104,10001.0,115650.20848023125,3088
7591,Shadowy Super Coder #7591,10001.0,10080.629006248739,9714.452311577312,10123.481882591093,1476.0921044864226,32526.829593495935,1406.751068917018,10066.425221417068,10163.60136165024,10083.677890916422,10001.0,115643.94044130026,3089
4844,Shadowy Super Coder #4844,10001.0,10159.4719146775,10046.203394937726,10123.481882591093,1393.7350342790255,1328.2868658698537,31752.38126984127,9875.592515797787,10341.19117038875,10612.201697612732,10001.0,115634.54574599574,3090
8385,Shadowy Super Coder #8385,10001.0,10091.817273736251,10577.41127326565,10172.904902359642,1396.7323139226364,1303.616826327794,31752.38126984127,10233.272048291386,10163.60136165024,9940.36980719539,10001.0,115634.10707659026,3091
9219,Shadowy Super Coder #9219,10001.0,10080.629006248739,10577.41127326565,10123.481882591093,1396.7323139226364,1370.606385748544,31013.95379844961,10233.272048291386,10641.557718906266,10190.524808965867,10001.0,115630.16923638979,3092
7048,Shadowy Super Coder #7048,10001.0,10069.465518977147,9714.452311577312,10172.904902359642,1418.0797510349912,31752.38126984127,1298.5394482310937,10233.272048291386,10341.19117038875,10626.85943476413,10001.0,115629.14585546571,3093
4990,Shadowy Super Coder #4990,10001.0,10069.465518977147,9714.452311577312,10123.481882591093,1321.425281737591,32526.829593495935,1406.751068917018,9805.882450980393,10031.090261759104,10626.85943476413,10001.0,115628.23780479973,3094
8244,Shadowy Super Coder #8244,10001.0,10091.817273736251,9714.452311577312,10123.481882591093,1418.0797510349912,33340.00033333334,1390.615238095238,10000.000099980003,9593.324477268368,9940.36980719539,10001.0,115614.14117481197,3095
3480,Shadowy Super Coder #3480,10001.0,10216.54759959142,9714.452311577312,9695.618553702987,1393.7350342790255,1344.3548521505377,31752.38126984127,10233.272048291386,10641.557718906266,10612.201697612732,10001.0,115606.12108595292,3096
451,Shadowy Super Coder #451,10001.0,10332.644731404958,10577.41127326565,10123.481882591093,1418.0797510349912,1334.9349482816149,31013.95379844961,10233.272048291386,10685.897542735045,9876.567690332773,10001.0,115598.24366638713,3097
4579,Shadowy Super Coder #4579,10001.0,9766.624450737232,10577.41127326565,10172.904902359642,1321.425281737591,1323.0158862433861,32526.829593495935,10000.000099980003,9269.694253938833,10626.85943476413,10001.0,115586.7651765224,3098
5658,Shadowy Super Coder #5658,10001.0,10069.465518977147,10577.41127326565,10172.904902359642,1396.7323139226364,31752.38126984127,1390.615238095238,10233.272048291386,10525.097442912765,9463.525499101146,10001.0,115583.40550676688,3099
1658,Shadowy Super Coder #1658,10001.0,9766.624450737232,9714.452311577312,10123.481882591093,1393.7350342790255,33340.00033333334,1406.751068917018,10066.425221417068,9889.262507415464,9876.567690332773,10001.0,115579.30050060031,3100
9730,Shadowy Super Coder #9730,10001.0,9766.624450737232,9714.452311577312,10123.481882591093,1396.7323139226364,33340.00033333334,1347.0707205387207,10036.122917920931,9889.262507415464,9940.36980719539,10001.0,115556.1172452321,3101
7108,Shadowy Super Coder #7108,10001.0,10159.4719146775,10046.203394937726,10026.062650360866,1418.0797510349912,1370.606385748544,31752.38126984127,10036.122917920931,10685.897542735045,10044.185679855394,10001.0,115541.01150711226,3102
1625,Shadowy Super Coder #1625,10001.0,10080.629006248739,10046.203394937726,10172.904902359642,1321.425281737591,1328.2868658698537,32526.829593495935,10000.000099980003,10031.090261759104,10031.090261759104,10001.0,115540.4596681477,3103
93,Shadowy Super Coder #93,10001.0,10332.644731404958,9714.452311577312,9695.618553702987,1396.7323139226364,1303.616826327794,31752.38126984127,10233.272048291386,10496.37957812992,10612.201697612732,10001.0,115539.29933081099,3104
1856,Shadowy Super Coder #1856,10001.0,10332.644731404958,9714.452311577312,10172.904902359642,1393.7350342790255,32526.829593495935,1294.757294498382,10036.122917920931,10031.090261759104,10031.090261759104,10001.0,115535.6273090544,3105
1985,Shadowy Super Coder #1985,10001.0,9766.624450737232,9714.452311577312,9695.618553702987,1393.7350342790255,1355.2845663956641,34194.872136752136,10000.000099980003,9593.324477268368,9813.579375981162,10001.0,115529.4910066739,3106
8635,Shadowy Super Coder #8635,10001.0,10216.54759959142,9714.452311577312,9695.618553702987,1393.7350342790255,32526.829593495935,1332.2677455877456,10066.425221417068,10626.85943476413,9940.36980719539,10001.0,115515.10530161101,3107
6988,Shadowy Super Coder #6988,10001.0,10216.54759959142,9714.452311577312,10026.062650360866,1393.7350342790255,1303.616826327794,33340.00033333334,10000.000099980003,9889.262507415464,9629.344469047848,10001.0,115515.02183191307,3108
2213,Shadowy Super Coder #2213,10001.0,10091.817273736251,9714.452311577312,9695.618553702987,1321.425281737591,33340.00033333334,1406.751068917018,10000.000099980003,9325.87421911422,10612.201697612732,10001.0,115510.14083971144,3109
7870,Shadowy Super Coder #7870,10001.0,10069.465518977147,9714.452311577312,10123.481882591093,1380.4049436217342,34194.872136752136,1390.615238095238,9805.882450980393,8874.101765593115,9940.36980719539,10001.0,115495.64605538356,3110
3365,Shadowy Super Coder #3365,10001.0,9531.160758528682,10046.203394937726,10172.904902359642,1283.558351727324,33340.00033333334,1332.2677455877456,10000.000099980003,9593.324477268368,10190.524808965867,10001.0,115491.9448726887,3111
9315,Shadowy Super Coder #9315,10001.0,9894.153823325749,10577.41127326565,10172.904902359642,1418.0797510349912,1334.9349482816149,31752.38126984127,10000.000099980003,10525.097442912765,9813.579375981162,10001.0,115490.54288698285,3112
5325,Shadowy Super Coder #5325,10001.0,9766.624450737232,10577.41127326565,10172.904902359642,1283.558351727324,32526.829593495935,1390.615238095238,9805.882450980393,10163.60136165024,9801.078000979911,10001.0,115490.50562329158,3113
5699,Shadowy Super Coder #5699,10001.0,10091.817273736251,10046.203394937726,10172.904902359642,1396.7323139226364,1303.616826327794,31752.38126984127,10036.122917920931,10496.37957812992,10190.524808965867,10001.0,115488.68328614203,3114
368,Shadowy Super Coder #368,10001.0,9531.160758528682,10577.41127326565,10172.904902359642,1396.7323139226364,1344.3548521505377,31752.38126984127,9875.592515797787,10641.557718906266,10190.524808965867,10001.0,115484.62041373835,3115
1772,Shadowy Super Coder #1772,10001.0,10091.817273736251,10046.203394937726,10123.481882591093,1380.4049436217342,1323.0158862433861,33340.00033333334,10036.122917920931,9325.87421911422,9813.579375981162,10001.0,115482.50022747985,3116
5463,Shadowy Super Coder #5463,10001.0,10091.817273736251,9714.452311577312,10123.481882591093,1396.7323139226364,31752.38126984127,1406.751068917018,9875.592515797787,10496.37957812992,10612.201697612732,10001.0,115471.78991212603,3117
7653,Shadowy Super Coder #7653,10001.0,10080.629006248739,10046.203394937726,9695.618553702987,1396.7323139226364,32526.829593495935,1332.2677455877456,9805.882450980393,10525.097442912765,10044.185679855394,10001.0,115455.44618164432,3118
5465,Shadowy Super Coder #5465,10001.0,10216.54759959142,9714.452311577312,10026.062650360866,1418.0797510349912,1328.2868658698537,31752.38126984127,10036.122917920931,10341.19117038875,10612.201697612732,10001.0,115447.32623419813,3119
3100,Shadowy Super Coder #3100,10001.0,10091.817273736251,9714.452311577312,10123.481882591093,1396.7323139226364,1328.2868658698537,32526.829593495935,10066.425221417068,10163.60136165024,10031.090261759104,10001.0,115444.7170860195,3120
9604,Shadowy Super Coder #9604,10001.0,10091.817273736251,9714.452311577312,10172.904902359642,1283.558351727324,1323.0158862433861,33340.00033333334,10000.000099980003,9325.87421911422,10190.524808965867,10001.0,115444.14818703737,3121
6067,Shadowy Super Coder #6067,10001.0,10091.817273736251,10577.41127326565,9695.618553702987,1396.7323139226364,32526.829593495935,1298.5394482310937,10066.425221417068,9593.324477268368,10190.524808965867,10001.0,115439.22296400586,3122
5508,Shadowy Super Coder #5508,10001.0,10091.817273736251,10577.41127326565,10123.481882591093,1393.7350342790255,1328.2868658698537,31013.95379844961,10233.272048291386,10641.557718906266,10031.090261759104,10001.0,115436.60615714824,3123
1005,Shadowy Super Coder #1005,10001.0,10069.465518977147,9714.452311577312,10172.904902359642,1476.0921044864226,1334.9349482816149,31752.38126984127,10036.122917920931,10685.897542735045,10190.524808965867,10001.0,115434.77632514526,3124
3389,Shadowy Super Coder #3389,10001.0,9894.153823325749,10046.203394937726,10172.904902359642,1418.0797510349912,31752.38126984127,1406.751068917018,10066.425221417068,10641.557718906266,10031.090261759104,10001.0,115431.54741249882,3125
1116,Shadowy Super Coder #1116,10001.0,10091.817273736251,9714.452311577312,10026.062650360866,1418.0797510349912,32526.829593495935,1294.757294498382,10000.000099980003,10163.60136165024,10190.524808965867,10001.0,115428.12514529987,3126
7278,Shadowy Super Coder #7278,10001.0,10080.629006248739,9714.452311577312,9695.618553702987,1380.4049436217342,31752.38126984127,1298.5394482310937,10233.272048291386,10641.557718906266,10626.85943476413,10001.0,115425.71473518491,3127
9799,Shadowy Super Coder #9799,10001.0,10080.629006248739,9714.452311577312,9695.618553702987,1396.7323139226364,1344.3548521505377,34194.872136752136,10036.122917920931,8874.101765593115,10083.677890916422,10001.0,115422.56174878482,3128
9693,Shadowy Super Coder #9693,10001.0,10332.644731404958,10577.41127326565,10026.062650360866,1389.263157163692,1370.606385748544,31752.38126984127,10000.000099980003,10031.090261759104,9940.36980719539,10001.0,115421.82963671947,3129
3773,Shadowy Super Coder #3773,10001.0,10080.629006248739,10577.41127326565,10123.481882591093,1389.263157163692,32526.829593495935,1324.3297053955644,10000.000099980003,9593.324477268368,9801.078000979911,10001.0,115418.34719638895,3130
7249,Shadowy Super Coder #7249,10001.0,10080.629006248739,10046.203394937726,10172.904902359642,1321.425281737591,1344.3548521505377,31752.38126984127,10036.122917920931,10031.090261759104,10626.85943476413,10001.0,115413.97132171967,3131
5002,Shadowy Super Coder #5002,10001.0,9894.153823325749,10046.203394937726,9695.618553702987,1380.4049436217342,1328.2868658698537,31752.38126984127,10036.122917920931,10641.557718906266,10626.85943476413,10001.0,115403.58892289065,3132
594,Shadowy Super Coder #594,10001.0,10080.629006248739,10046.203394937726,10172.904902359642,1396.7323139226364,32526.829593495935,1390.615238095238,9875.592515797787,10031.090261759104,9876.567690332773,10001.0,115399.16491694958,3133
9778,Shadowy Super Coder #9778,10001.0,10159.4719146775,10577.41127326565,10172.904902359642,1321.425281737591,31752.38126984127,1332.2677455877456,10036.122917920931,10163.60136165024,9876.567690332773,10001.0,115394.15435737335,3134
1330,Shadowy Super Coder #1330,10001.0,10080.629006248739,10577.41127326565,10172.904902359642,1418.0797510349912,31013.95379844961,1347.0707205387207,10000.000099980003,10163.60136165024,10612.201697612732,10001.0,115387.85261114035,3135
8947,Shadowy Super Coder #8947,10001.0,10091.817273736251,10046.203394937726,10026.062650360866,1393.7350342790255,31752.38126984127,1347.0707205387207,10036.122917920931,10641.557718906266,10044.185679855394,10001.0,115381.13666037643,3136
3651,Shadowy Super Coder #3651,10001.0,9894.153823325749,10577.41127326565,10123.481882591093,1393.7350342790255,1323.0158862433861,33340.00033333334,10036.122917920931,8874.101765593115,9813.579375981162,10001.0,115377.60229253347,3137
4176,Shadowy Super Coder #4176,10001.0,9766.624450737232,9714.452311577312,10026.062650360866,1389.263157163692,34194.872136752136,1324.3297053955644,10000.000099980003,8874.101765593115,10083.677890916422,10001.0,115375.38416847636,3138
1680,Shadowy Super Coder #1680,10001.0,10216.54759959142,10046.203394937726,10172.904902359642,1396.7323139226364,1303.616826327794,31752.38126984127,9875.592515797787,10525.097442912765,10083.677890916422,10001.0,115374.75415660747,3139
7106,Shadowy Super Coder #7106,10001.0,9531.160758528682,9714.452311577312,10172.904902359642,1396.7323139226364,1328.2868658698537,32526.829593495935,10233.272048291386,10525.097442912765,9940.36980719539,10001.0,115371.1060441536,3140
6109,Shadowy Super Coder #6109,10001.0,10332.644731404958,10046.203394937726,10026.062650360866,1396.7323139226364,1303.616826327794,31752.38126984127,10000.000099980003,9889.262507415464,10612.201697612732,10001.0,115361.10549180344,3141
6412,Shadowy Super Coder #6412,10001.0,9894.153823325749,9714.452311577312,10172.904902359642,1476.0921044864226,1344.3548521505377,34194.872136752136,9805.882450980393,8874.101765593115,9876.567690332773,10001.0,115355.38203755808,3142
1661,Shadowy Super Coder #1661,10001.0,10091.817273736251,10046.203394937726,10172.904902359642,1418.0797510349912,31752.38126984127,1390.615238095238,9805.882450980393,10641.557718906266,10031.090261759104,10001.0,115352.53226165088,3143
2642,Shadowy Super Coder #2642,10001.0,9766.624450737232,9714.452311577312,9695.618553702987,1396.7323139226364,1303.616826327794,34194.872136752136,9805.882450980393,9593.324477268368,9876.567690332773,10001.0,115349.69121160163,3144
5049,Shadowy Super Coder #5049,10001.0,9894.153823325749,10046.203394937726,9695.618553702987,1476.0921044864226,32526.829593495935,1390.615238095238,10000.000099980003,10685.897542735045,9629.344469047848,10001.0,115346.75481980696,3145
2614,Shadowy Super Coder #2614,10001.0,9894.153823325749,10577.41127326565,9695.618553702987,1418.0797510349912,1355.2845663956641,31752.38126984127,9875.592515797787,10685.897542735045,10083.677890916422,10001.0,115340.09718701556,3146
6313,Shadowy Super Coder #6313,10001.0,9766.624450737232,9714.452311577312,10172.904902359642,1418.0797510349912,32526.829593495935,1298.5394482310937,10066.425221417068,10341.19117038875,10031.090261759104,10001.0,115338.13711100112,3147
9117,Shadowy Super Coder #9117,10001.0,10069.465518977147,9714.452311577312,10026.062650360866,1389.263157163692,32526.829593495935,1390.615238095238,9875.592515797787,10525.097442912765,9813.579375981162,10001.0,115332.95780436191,3148
496,Shadowy Super Coder #496,10001.0,10091.817273736251,10577.41127326565,10026.062650360866,1396.7323139226364,1370.606385748544,31752.38126984127,9805.882450980393,10496.37957812992,9813.579375981162,10001.0,115332.8525719667,3149
9865,Shadowy Super Coder #9865,10001.0,10332.644731404958,10046.203394937726,10172.904902359642,1396.7323139226364,31752.38126984127,1390.615238095238,10036.122917920931,10163.60136165024,10031.090261759104,10001.0,115324.29639189175,3150
1017,Shadowy Super Coder #1017,10001.0,10091.817273736251,9714.452311577312,10123.481882591093,1396.7323139226364,33340.00033333334,1298.5394482310937,10000.000099980003,9269.694253938833,10083.677890916422,10001.0,115320.39580822697,3151
7927,Shadowy Super Coder #7927,10001.0,10069.465518977147,10577.41127326565,10123.481882591093,1418.0797510349912,1344.3548521505377,30309.09121212121,10233.272048291386,10626.85943476413,10612.201697612732,10001.0,115316.21767080888,3152
9851,Shadowy Super Coder #9851,10001.0,10091.817273736251,10046.203394937726,10123.481882591093,1393.7350342790255,31752.38126984127,1298.5394482310937,10066.425221417068,10496.37957812992,10044.185679855394,10001.0,115315.14878301883,3153
8882,Shadowy Super Coder #8882,10001.0,10159.4719146775,9714.452311577312,10026.062650360866,1283.558351727324,32526.829593495935,1406.751068917018,10233.272048291386,10496.37957812992,9463.525499101146,10001.0,115312.3030162784,3154
2284,Shadowy Super Coder #2284,10001.0,10080.629006248739,9714.452311577312,10026.062650360866,1418.0797510349912,1344.3548521505377,31752.38126984127,10000.000099980003,10341.19117038875,10626.85943476413,10001.0,115306.0105463466,3155
2984,Shadowy Super Coder #2984,10001.0,9894.153823325749,9714.452311577312,10026.062650360866,1418.0797510349912,1355.2845663956641,33340.00033333334,10036.122917920931,9269.694253938833,10190.524808965867,10001.0,115246.37541685357,3156
4797,Shadowy Super Coder #4797,10001.0,10332.644731404958,10577.41127326565,10026.062650360866,1396.7323139226364,1334.9349482816149,31013.95379844961,9875.592515797787,10641.557718906266,10031.090261759104,10001.0,115231.9802121485,3157
3850,Shadowy Super Coder #3850,10001.0,10091.817273736251,9714.452311577312,10172.904902359642,1393.7350342790255,1323.0158862433861,34194.872136752136,10000.000099980003,8874.101765593115,9463.525499101146,10001.0,115230.42490962202,3158
6359,Shadowy Super Coder #6359,10001.0,10216.54759959142,10046.203394937726,10026.062650360866,1476.0921044864226,31752.38126984127,1406.751068917018,10233.272048291386,10031.090261759104,10031.090261759104,10001.0,115221.49065994432,3159
1274,Shadowy Super Coder #1274,10001.0,10332.644731404958,10046.203394937726,10172.904902359642,1476.0921044864226,32526.829593495935,1294.757294498382,9875.592515797787,8874.101765593115,10612.201697612732,10001.0,115213.32800018671,3160
8084,Shadowy Super Coder #8084,10001.0,9531.160758528682,10046.203394937726,9695.618553702987,1418.0797510349912,34194.872136752136,1406.751068917018,10000.000099980003,8874.101765593115,10044.185679855394,10001.0,115212.97320930206,3161
3263,Shadowy Super Coder #3263,10001.0,10332.644731404958,10577.41127326565,10123.481882591093,1396.7323139226364,1355.2845663956641,30309.09121212121,10000.000099980003,10496.37957812992,10612.201697612732,10001.0,115205.22735542385,3162
4835,Shadowy Super Coder #4835,10001.0,10332.644731404958,9714.452311577312,10123.481882591093,1283.558351727324,33340.00033333334,1390.615238095238,9805.882450980393,9325.87421911422,9876.567690332773,10001.0,115195.07720915666,3163
9654,Shadowy Super Coder #9654,10001.0,10069.465518977147,10046.203394937726,9695.618553702987,1283.558351727324,1323.0158862433861,33340.00033333334,10036.122917920931,9593.324477268368,9801.078000979911,10001.0,115190.38743509112,3164
4658,Shadowy Super Coder #4658,10001.0,10069.465518977147,10577.41127326565,10123.481882591093,1380.4049436217342,31752.38126984127,1294.757294498382,10066.425221417068,9889.262507415464,10031.090261759104,10001.0,115186.68017338692,3165
2145,Shadowy Super Coder #2145,10001.0,10091.817273736251,10577.41127326565,10172.904902359642,1476.0921044864226,1370.606385748544,31013.95379844961,10036.122917920931,10626.85943476413,9813.579375981162,10001.0,115181.34746671235,3166
8823,Shadowy Super Coder #8823,10001.0,9766.624450737232,9714.452311577312,10123.481882591093,1418.0797510349912,31752.38126984127,1298.5394482310937,9805.882450980393,10685.897542735045,10612.201697612732,10001.0,115179.54080534115,3167
6631,Shadowy Super Coder #6631,10001.0,10069.465518977147,9714.452311577312,10123.481882591093,1476.0921044864226,1323.0158862433861,31752.38126984127,10036.122917920931,10626.85943476413,10044.185679855394,10001.0,115168.05700625709,3168
2616,Shadowy Super Coder #2616,10001.0,10080.629006248739,9714.452311577312,10172.904902359642,1321.425281737591,31752.38126984127,1294.757294498382,10036.122917920931,10163.60136165024,10626.85943476413,10001.0,115165.13378059825,3169
5036,Shadowy Super Coder #5036,10001.0,10069.465518977147,9714.452311577312,10026.062650360866,1396.7323139226364,1334.9349482816149,31752.38126984127,10036.122917920931,10641.557718906266,10190.524808965867,10001.0,115164.23445875391,3170
6093,Shadowy Super Coder #6093,10001.0,9829.975528255527,9714.452311577312,10026.062650360866,1321.425281737591,1334.9349482816149,32526.829593495935,9875.592515797787,9889.262507415464,10626.85943476413,10001.0,115147.39477168623,3171
5523,Shadowy Super Coder #5523,10001.0,9894.153823325749,9714.452311577312,10026.062650360866,1321.425281737591,1323.0158862433861,32526.829593495935,10233.272048291386,10641.557718906266,9463.525499101146,10001.0,115146.29481303964,3172
6047,Shadowy Super Coder #6047,10001.0,10159.4719146775,10046.203394937726,10123.481882591093,1380.4049436217342,31752.38126984127,1324.3297053955644,10000.000099980003,10163.60136165024,10190.524808965867,10001.0,115142.39938166102,3173
649,Shadowy Super Coder #649,10001.0,9531.160758528682,10046.203394937726,9695.618553702987,1396.7323139226364,32526.829593495935,1406.751068917018,10036.122917920931,10685.897542735045,9813.579375981162,10001.0,115140.89552014212,3174
2921,Shadowy Super Coder #2921,10001.0,10332.644731404958,9714.452311577312,10123.481882591093,1396.7323139226364,32526.829593495935,1406.751068917018,10000.000099980003,9593.324477268368,10044.185679855394,10001.0,115140.40215901271,3175
336,Shadowy Super Coder #336,10001.0,9829.975528255527,10577.41127326565,10172.904902359642,1396.7323139226364,30309.09121212121,1298.5394482310937,10233.272048291386,10685.897542735045,10626.85943476413,10001.0,115132.68370394633,3176
5330,Shadowy Super Coder #5330,10001.0,10159.4719146775,9714.452311577312,9695.618553702987,1321.425281737591,1303.616826327794,32526.829593495935,10036.122917920931,10496.37957812992,9876.567690332773,10001.0,115132.48466790275,3177
1677,Shadowy Super Coder #1677,10001.0,10159.4719146775,9714.452311577312,10172.904902359642,1396.7323139226364,1303.616826327794,32526.829593495935,9875.592515797787,10163.60136165024,9813.579375981162,10001.0,115128.78111579001,3178
258,Shadowy Super Coder #258,10001.0,10216.54759959142,10046.203394937726,9695.618553702987,1476.0921044864226,1323.0158862433861,31013.95379844961,10036.122917920931,10685.897542735045,10626.85943476413,10001.0,115122.31123283168,3179
2392,Shadowy Super Coder #2392,10001.0,10216.54759959142,9714.452311577312,10172.904902359642,1396.7323139226364,1355.2845663956641,31752.38126984127,10000.000099980003,10685.897542735045,9813.579375981162,10001.0,115109.77998238413,3180
4140,Shadowy Super Coder #4140,10001.0,10091.817273736251,9714.452311577312,10026.062650360866,1283.558351727324,1303.616826327794,31752.38126984127,9805.882450980393,10496.37957812992,10626.85943476413,10001.0,115103.01014744528,3181
7896,Shadowy Super Coder #7896,10001.0,10159.4719146775,9714.452311577312,10026.062650360866,1321.425281737591,1355.2845663956641,33340.00033333334,9805.882450980393,9325.87421911422,10044.185679855394,10001.0,115094.63940803228,3182
7484,Shadowy Super Coder #7484,10001.0,9531.160758528682,10577.41127326565,10026.062650360866,1396.7323139226364,31752.38126984127,1298.5394482310937,10066.425221417068,10626.85943476413,9813.579375981162,10001.0,115091.15174631256,3183
5843,Shadowy Super Coder #5843,10001.0,10216.54759959142,10046.203394937726,10123.481882591093,1321.425281737591,31752.38126984127,1390.615238095238,9875.592515797787,10163.60136165024,10190.524808965867,10001.0,115082.37335320824,3184
5583,Shadowy Super Coder #5583,10001.0,9531.160758528682,10577.41127326565,9695.618553702987,1418.0797510349912,1328.2868658698537,31752.38126984127,9805.882450980393,10341.19117038875,10626.85943476413,10001.0,115078.87152837671,3185
393,Shadowy Super Coder #393,10001.0,9829.975528255527,9714.452311577312,10026.062650360866,1476.0921044864226,33340.00033333334,1347.0707205387207,10036.122917920931,9269.694253938833,10031.090261759104,10001.0,115072.56108217106,3186
8904,Shadowy Super Coder #8904,10001.0,9766.624450737232,10577.41127326565,10172.904902359642,1283.558351727324,1370.606385748544,31013.95379844961,10066.425221417068,10626.85943476413,10190.524808965867,10001.0,115070.86862743508,3187
7979,Shadowy Super Coder #7979,10001.0,10080.629006248739,10046.203394937726,10026.062650360866,1283.558351727324,1334.9349482816149,31752.38126984127,10036.122917920931,9889.262507415464,10612.201697612732,10001.0,115063.35674434667,3188
5213,Shadowy Super Coder #5213,10001.0,10091.817273736251,10577.41127326565,9695.618553702987,1396.7323139226364,1323.0158862433861,31752.38126984127,10066.425221417068,10341.19117038875,9813.579375981162,10001.0,115060.17233849916,3189
6172,Shadowy Super Coder #6172,10001.0,10091.817273736251,9714.452311577312,10026.062650360866,1396.7323139226364,31752.38126984127,1390.615238095238,10066.425221417068,10525.097442912765,10083.677890916422,10001.0,115049.26161277984,3190
7212,Shadowy Super Coder #7212,10001.0,10091.817273736251,9714.452311577312,10026.062650360866,1396.7323139226364,1355.2845663956641,31752.38126984127,10036.122917920931,10641.557718906266,10031.090261759104,10001.0,115047.5012844203,3191
4925,Shadowy Super Coder #4925,10001.0,9829.975528255527,10577.41127326565,10123.481882591093,1418.0797510349912,1370.606385748544,31752.38126984127,10000.000099980003,9889.262507415464,10083.677890916422,10001.0,115046.87658904896,3192
817,Shadowy Super Coder #817,10001.0,10069.465518977147,10577.41127326565,10172.904902359642,1396.7323139226364,31013.95379844961,1324.3297053955644,10233.272048291386,10626.85943476413,9629.344469047848,10001.0,115046.27346447362,3193
6221,Shadowy Super Coder #6221,10001.0,10159.4719146775,10046.203394937726,10026.062650360866,1396.7323139226364,1328.2868658698537,31752.38126984127,9805.882450980393,10496.37957812992,10031.090261759104,10001.0,115044.49070047926,3194
9564,Shadowy Super Coder #9564,10001.0,10091.817273736251,9714.452311577312,9695.618553702987,1389.263157163692,33340.00033333334,1347.0707205387207,10066.425221417068,9593.324477268368,9801.078000979911,10001.0,115041.05004971763,3195
8230,Shadowy Super Coder #8230,10001.0,9894.153823325749,10577.41127326565,10026.062650360866,1476.0921044864226,31752.38126984127,1294.757294498382,10036.122917920931,10163.60136165024,9813.579375981162,10001.0,115036.16207133068,3196
624,Shadowy Super Coder #624,10001.0,9894.153823325749,10577.41127326565,10172.904902359642,1321.425281737591,1355.2845663956641,31752.38126984127,10036.122917920931,9889.262507415464,10031.090261759104,10001.0,115032.03680402106,3197
9610,Shadowy Super Coder #9610,10001.0,10080.629006248739,10577.41127326565,9695.618553702987,1396.7323139226364,32526.829593495935,1390.615238095238,9875.592515797787,8874.101765593115,10612.201697612732,10001.0,115031.73195773484,3198
1399,Shadowy Super Coder #1399,10001.0,10216.54759959142,9714.452311577312,10123.481882591093,1396.7323139226364,31752.38126984127,1294.757294498382,10233.272048291386,10496.37957812992,9801.078000979911,10001.0,115031.08229942332,3199
5623,Shadowy Super Coder #5623,10001.0,9829.975528255527,10046.203394937726,10172.904902359642,1396.7323139226364,1334.9349482816149,31752.38126984127,9805.882450980393,10641.557718906266,10044.185679855394,10001.0,115026.75820734046,3200
3110,Shadowy Super Coder #3110,10001.0,10091.817273736251,9714.452311577312,10026.062650360866,1389.263157163692,34194.872136752136,1294.757294498382,9805.882450980393,8874.101765593115,9629.344469047848,10001.0,115022.55350971001,3201
