TOKEN_ID,TOKEN_NAME,Editions,rarity,spectacular,adjective,animal,category,group,Tags,conference,benefit,RARITY_SCORE,Rank
1988,veefriends #1988,0,0,0,0,0,0,0,0,0,0,0.0,1355
1989,veefriends #1989,0,0,0,0,0,0,0,0,0,0,0.0,1356
199,veefriends #199,0,0,0,0,0,0,0,0,0,0,0.0,1357
1990,veefriends #1990,0,0,0,0,0,0,0,0,0,0,0.0,1358
1991,veefriends #1991,0,0,0,0,0,0,0,0,0,0,0.0,1359
1992,veefriends #1992,0,0,0,0,0,0,0,0,0,0,0.0,1360
1993,veefriends #1993,0,0,0,0,0,0,0,0,0,0,0.0,1361
1994,veefriends #1994,0,0,0,0,0,0,0,0,0,0,0.0,1362
1995,veefriends #1995,0,0,0,0,0,0,0,0,0,0,0.0,1363
1996,veefriends #1996,0,0,0,0,0,0,0,0,0,0,0.0,1364
1997,veefriends #1997,0,0,0,0,0,0,0,0,0,0,0.0,1365
1998,veefriends #1998,0,0,0,0,0,0,0,0,0,0,0.0,1366
1999,veefriends #1999,0,0,0,0,0,0,0,0,0,0,0.0,1367
2,veefriends #2,0,0,0,0,0,0,0,0,0,0,0.0,1368
20,veefriends #20,0,0,0,0,0,0,0,0,0,0,0.0,1369
200,veefriends #200,0,0,0,0,0,0,0,0,0,0,0.0,1370
2000,veefriends #2000,0,0,0,0,0,0,0,0,0,0,0.0,1371
2001,veefriends #2001,0,0,0,0,0,0,0,0,0,0,0.0,1372
2002,veefriends #2002,0,0,0,0,0,0,0,0,0,0,0.0,1373
2003,veefriends #2003,0,0,0,0,0,0,0,0,0,0,0.0,1374
2004,veefriends #2004,0,0,0,0,0,0,0,0,0,0,0.0,1375
2005,veefriends #2005,0,0,0,0,0,0,0,0,0,0,0.0,1376
2006,veefriends #2006,0,0,0,0,0,0,0,0,0,0,0.0,1377
2007,veefriends #2007,0,0,0,0,0,0,0,0,0,0,0.0,1378
2008,veefriends #2008,0,0,0,0,0,0,0,0,0,0,0.0,1379
2009,veefriends #2009,0,0,0,0,0,0,0,0,0,0,0.0,1380
201,veefriends #201,0,0,0,0,0,0,0,0,0,0,0.0,1381
2010,veefriends #2010,0,0,0,0,0,0,0,0,0,0,0.0,1382
2011,veefriends #2011,0,0,0,0,0,0,0,0,0,0,0.0,1383
2012,veefriends #2012,0,0,0,0,0,0,0,0,0,0,0.0,1384
2013,veefriends #2013,0,0,0,0,0,0,0,0,0,0,0.0,1385
2014,veefriends #2014,0,0,0,0,0,0,0,0,0,0,0.0,1386
2015,veefriends #2015,0,0,0,0,0,0,0,0,0,0,0.0,1387
2016,veefriends #2016,0,0,0,0,0,0,0,0,0,0,0.0,1388
2017,veefriends #2017,0,0,0,0,0,0,0,0,0,0,0.0,1389
2018,veefriends #2018,0,0,0,0,0,0,0,0,0,0,0.0,1390
2019,veefriends #2019,0,0,0,0,0,0,0,0,0,0,0.0,1391
202,veefriends #202,0,0,0,0,0,0,0,0,0,0,0.0,1392
2020,veefriends #2020,0,0,0,0,0,0,0,0,0,0,0.0,1393
2021,veefriends #2021,0,0,0,0,0,0,0,0,0,0,0.0,1394
2022,veefriends #2022,0,0,0,0,0,0,0,0,0,0,0.0,1395
2023,veefriends #2023,0,0,0,0,0,0,0,0,0,0,0.0,1396
2024,veefriends #2024,0,0,0,0,0,0,0,0,0,0,0.0,1397
2025,veefriends #2025,0,0,0,0,0,0,0,0,0,0,0.0,1398
2026,veefriends #2026,0,0,0,0,0,0,0,0,0,0,0.0,1399
2027,veefriends #2027,0,0,0,0,0,0,0,0,0,0,0.0,1400
2028,veefriends #2028,0,0,0,0,0,0,0,0,0,0,0.0,1401
2029,veefriends #2029,0,0,0,0,0,0,0,0,0,0,0.0,1402
203,veefriends #203,0,0,0,0,0,0,0,0,0,0,0.0,1403
2030,veefriends #2030,0,0,0,0,0,0,0,0,0,0,0.0,1404
2031,veefriends #2031,0,0,0,0,0,0,0,0,0,0,0.0,1405
2032,veefriends #2032,0,0,0,0,0,0,0,0,0,0,0.0,1406
2033,veefriends #2033,0,0,0,0,0,0,0,0,0,0,0.0,1407
2034,veefriends #2034,0,0,0,0,0,0,0,0,0,0,0.0,1408
2035,veefriends #2035,0,0,0,0,0,0,0,0,0,0,0.0,1409
2036,veefriends #2036,0,0,0,0,0,0,0,0,0,0,0.0,1410
2037,veefriends #2037,0,0,0,0,0,0,0,0,0,0,0.0,1411
2038,veefriends #2038,0,0,0,0,0,0,0,0,0,0,0.0,1412
2039,veefriends #2039,0,0,0,0,0,0,0,0,0,0,0.0,1413
204,veefriends #204,0,0,0,0,0,0,0,0,0,0,0.0,1414
2040,veefriends #2040,0,0,0,0,0,0,0,0,0,0,0.0,1415
2041,veefriends #2041,0,0,0,0,0,0,0,0,0,0,0.0,1416
2042,veefriends #2042,0,0,0,0,0,0,0,0,0,0,0.0,1417
2043,veefriends #2043,0,0,0,0,0,0,0,0,0,0,0.0,1418
2044,veefriends #2044,0,0,0,0,0,0,0,0,0,0,0.0,1419
2045,veefriends #2045,0,0,0,0,0,0,0,0,0,0,0.0,1420
2046,veefriends #2046,0,0,0,0,0,0,0,0,0,0,0.0,1421
2047,veefriends #2047,0,0,0,0,0,0,0,0,0,0,0.0,1422
2048,veefriends #2048,0,0,0,0,0,0,0,0,0,0,0.0,1423
2049,veefriends #2049,0,0,0,0,0,0,0,0,0,0,0.0,1424
205,veefriends #205,0,0,0,0,0,0,0,0,0,0,0.0,1425
2050,veefriends #2050,0,0,0,0,0,0,0,0,0,0,0.0,1426
2051,veefriends #2051,0,0,0,0,0,0,0,0,0,0,0.0,1427
2052,veefriends #2052,0,0,0,0,0,0,0,0,0,0,0.0,1428
2053,veefriends #2053,0,0,0,0,0,0,0,0,0,0,0.0,1429
2054,veefriends #2054,0,0,0,0,0,0,0,0,0,0,0.0,1430
2055,veefriends #2055,0,0,0,0,0,0,0,0,0,0,0.0,1431
2056,veefriends #2056,0,0,0,0,0,0,0,0,0,0,0.0,1432
2057,veefriends #2057,0,0,0,0,0,0,0,0,0,0,0.0,1433
2058,veefriends #2058,0,0,0,0,0,0,0,0,0,0,0.0,1434
2059,veefriends #2059,0,0,0,0,0,0,0,0,0,0,0.0,1435
206,veefriends #206,0,0,0,0,0,0,0,0,0,0,0.0,1436
2060,veefriends #2060,0,0,0,0,0,0,0,0,0,0,0.0,1437
2061,veefriends #2061,0,0,0,0,0,0,0,0,0,0,0.0,1438
2062,veefriends #2062,0,0,0,0,0,0,0,0,0,0,0.0,1439
2063,veefriends #2063,0,0,0,0,0,0,0,0,0,0,0.0,1440
2064,veefriends #2064,0,0,0,0,0,0,0,0,0,0,0.0,1441
2065,veefriends #2065,0,0,0,0,0,0,0,0,0,0,0.0,1442
2066,veefriends #2066,0,0,0,0,0,0,0,0,0,0,0.0,1443
2067,veefriends #2067,0,0,0,0,0,0,0,0,0,0,0.0,1444
2068,veefriends #2068,0,0,0,0,0,0,0,0,0,0,0.0,1445
2069,veefriends #2069,0,0,0,0,0,0,0,0,0,0,0.0,1446
207,veefriends #207,0,0,0,0,0,0,0,0,0,0,0.0,1447
2070,veefriends #2070,0,0,0,0,0,0,0,0,0,0,0.0,1448
2071,veefriends #2071,0,0,0,0,0,0,0,0,0,0,0.0,1449
2072,veefriends #2072,0,0,0,0,0,0,0,0,0,0,0.0,1450
2073,veefriends #2073,0,0,0,0,0,0,0,0,0,0,0.0,1451
2074,veefriends #2074,0,0,0,0,0,0,0,0,0,0,0.0,1452
2075,veefriends #2075,0,0,0,0,0,0,0,0,0,0,0.0,1453
2076,veefriends #2076,0,0,0,0,0,0,0,0,0,0,0.0,1454
2077,veefriends #2077,0,0,0,0,0,0,0,0,0,0,0.0,1455
2078,veefriends #2078,0,0,0,0,0,0,0,0,0,0,0.0,1456
2079,veefriends #2079,0,0,0,0,0,0,0,0,0,0,0.0,1457
208,veefriends #208,0,0,0,0,0,0,0,0,0,0,0.0,1458
2080,veefriends #2080,0,0,0,0,0,0,0,0,0,0,0.0,1459
2081,veefriends #2081,0,0,0,0,0,0,0,0,0,0,0.0,1460
2082,veefriends #2082,0,0,0,0,0,0,0,0,0,0,0.0,1461
2083,veefriends #2083,0,0,0,0,0,0,0,0,0,0,0.0,1462
2084,veefriends #2084,0,0,0,0,0,0,0,0,0,0,0.0,1463
2085,veefriends #2085,0,0,0,0,0,0,0,0,0,0,0.0,1464
2086,veefriends #2086,0,0,0,0,0,0,0,0,0,0,0.0,1465
2087,veefriends #2087,0,0,0,0,0,0,0,0,0,0,0.0,1466
2088,veefriends #2088,0,0,0,0,0,0,0,0,0,0,0.0,1467
2089,veefriends #2089,0,0,0,0,0,0,0,0,0,0,0.0,1468
209,veefriends #209,0,0,0,0,0,0,0,0,0,0,0.0,1469
2090,veefriends #2090,0,0,0,0,0,0,0,0,0,0,0.0,1470
2091,veefriends #2091,0,0,0,0,0,0,0,0,0,0,0.0,1471
2092,veefriends #2092,0,0,0,0,0,0,0,0,0,0,0.0,1472
2093,veefriends #2093,0,0,0,0,0,0,0,0,0,0,0.0,1473
2094,veefriends #2094,0,0,0,0,0,0,0,0,0,0,0.0,1474
2095,veefriends #2095,0,0,0,0,0,0,0,0,0,0,0.0,1475
2096,veefriends #2096,0,0,0,0,0,0,0,0,0,0,0.0,1476
2097,veefriends #2097,0,0,0,0,0,0,0,0,0,0,0.0,1477
2098,veefriends #2098,0,0,0,0,0,0,0,0,0,0,0.0,1478
2099,veefriends #2099,0,0,0,0,0,0,0,0,0,0,0.0,1479
21,veefriends #21,0,0,0,0,0,0,0,0,0,0,0.0,1480
210,veefriends #210,0,0,0,0,0,0,0,0,0,0,0.0,1481
2100,veefriends #2100,0,0,0,0,0,0,0,0,0,0,0.0,1482
2101,veefriends #2101,0,0,0,0,0,0,0,0,0,0,0.0,1483
2102,veefriends #2102,0,0,0,0,0,0,0,0,0,0,0.0,1484
2103,veefriends #2103,0,0,0,0,0,0,0,0,0,0,0.0,1485
2104,veefriends #2104,0,0,0,0,0,0,0,0,0,0,0.0,1486
2105,veefriends #2105,0,0,0,0,0,0,0,0,0,0,0.0,1487
2106,veefriends #2106,0,0,0,0,0,0,0,0,0,0,0.0,1488
2107,veefriends #2107,0,0,0,0,0,0,0,0,0,0,0.0,1489
2108,veefriends #2108,0,0,0,0,0,0,0,0,0,0,0.0,1490
2109,veefriends #2109,0,0,0,0,0,0,0,0,0,0,0.0,1491
211,veefriends #211,0,0,0,0,0,0,0,0,0,0,0.0,1492
2110,veefriends #2110,0,0,0,0,0,0,0,0,0,0,0.0,1493
2111,veefriends #2111,0,0,0,0,0,0,0,0,0,0,0.0,1494
2112,veefriends #2112,0,0,0,0,0,0,0,0,0,0,0.0,1495
2113,veefriends #2113,0,0,0,0,0,0,0,0,0,0,0.0,1496
2114,veefriends #2114,0,0,0,0,0,0,0,0,0,0,0.0,1497
2115,veefriends #2115,0,0,0,0,0,0,0,0,0,0,0.0,1498
2116,veefriends #2116,0,0,0,0,0,0,0,0,0,0,0.0,1499
2117,veefriends #2117,0,0,0,0,0,0,0,0,0,0,0.0,1500
2118,veefriends #2118,0,0,0,0,0,0,0,0,0,0,0.0,1501
2119,veefriends #2119,0,0,0,0,0,0,0,0,0,0,0.0,1502
212,veefriends #212,0,0,0,0,0,0,0,0,0,0,0.0,1503
2120,veefriends #2120,0,0,0,0,0,0,0,0,0,0,0.0,1504
2121,veefriends #2121,0,0,0,0,0,0,0,0,0,0,0.0,1505
2122,veefriends #2122,0,0,0,0,0,0,0,0,0,0,0.0,1506
2123,veefriends #2123,0,0,0,0,0,0,0,0,0,0,0.0,1507
2124,veefriends #2124,0,0,0,0,0,0,0,0,0,0,0.0,1508
2125,veefriends #2125,0,0,0,0,0,0,0,0,0,0,0.0,1509
2126,veefriends #2126,0,0,0,0,0,0,0,0,0,0,0.0,1510
2127,veefriends #2127,0,0,0,0,0,0,0,0,0,0,0.0,1511
2128,veefriends #2128,0,0,0,0,0,0,0,0,0,0,0.0,1512
2129,veefriends #2129,0,0,0,0,0,0,0,0,0,0,0.0,1513
213,veefriends #213,0,0,0,0,0,0,0,0,0,0,0.0,1514
2130,veefriends #2130,0,0,0,0,0,0,0,0,0,0,0.0,1515
2131,veefriends #2131,0,0,0,0,0,0,0,0,0,0,0.0,1516
2132,veefriends #2132,0,0,0,0,0,0,0,0,0,0,0.0,1517
2133,veefriends #2133,0,0,0,0,0,0,0,0,0,0,0.0,1518
2134,veefriends #2134,0,0,0,0,0,0,0,0,0,0,0.0,1519
2135,veefriends #2135,0,0,0,0,0,0,0,0,0,0,0.0,1520
2136,veefriends #2136,0,0,0,0,0,0,0,0,0,0,0.0,1521
2137,veefriends #2137,0,0,0,0,0,0,0,0,0,0,0.0,1522
2138,veefriends #2138,0,0,0,0,0,0,0,0,0,0,0.0,1523
2139,veefriends #2139,0,0,0,0,0,0,0,0,0,0,0.0,1524
214,veefriends #214,0,0,0,0,0,0,0,0,0,0,0.0,1525
2140,veefriends #2140,0,0,0,0,0,0,0,0,0,0,0.0,1526
2141,veefriends #2141,0,0,0,0,0,0,0,0,0,0,0.0,1527
2142,veefriends #2142,0,0,0,0,0,0,0,0,0,0,0.0,1528
2143,veefriends #2143,0,0,0,0,0,0,0,0,0,0,0.0,1529
2144,veefriends #2144,0,0,0,0,0,0,0,0,0,0,0.0,1530
2145,veefriends #2145,0,0,0,0,0,0,0,0,0,0,0.0,1531
2146,veefriends #2146,0,0,0,0,0,0,0,0,0,0,0.0,1532
2147,veefriends #2147,0,0,0,0,0,0,0,0,0,0,0.0,1533
2148,veefriends #2148,0,0,0,0,0,0,0,0,0,0,0.0,1534
2149,veefriends #2149,0,0,0,0,0,0,0,0,0,0,0.0,1535
215,veefriends #215,0,0,0,0,0,0,0,0,0,0,0.0,1536
2150,veefriends #2150,0,0,0,0,0,0,0,0,0,0,0.0,1537
2151,veefriends #2151,0,0,0,0,0,0,0,0,0,0,0.0,1538
2152,veefriends #2152,0,0,0,0,0,0,0,0,0,0,0.0,1539
2153,veefriends #2153,0,0,0,0,0,0,0,0,0,0,0.0,1540
2154,veefriends #2154,0,0,0,0,0,0,0,0,0,0,0.0,1541
2155,veefriends #2155,0,0,0,0,0,0,0,0,0,0,0.0,1542
2156,veefriends #2156,0,0,0,0,0,0,0,0,0,0,0.0,1543
2157,veefriends #2157,0,0,0,0,0,0,0,0,0,0,0.0,1544
2158,veefriends #2158,0,0,0,0,0,0,0,0,0,0,0.0,1545
2159,veefriends #2159,0,0,0,0,0,0,0,0,0,0,0.0,1546
216,veefriends #216,0,0,0,0,0,0,0,0,0,0,0.0,1547
2160,veefriends #2160,0,0,0,0,0,0,0,0,0,0,0.0,1548
2161,veefriends #2161,0,0,0,0,0,0,0,0,0,0,0.0,1549
2162,veefriends #2162,0,0,0,0,0,0,0,0,0,0,0.0,1550
2163,veefriends #2163,0,0,0,0,0,0,0,0,0,0,0.0,1551
2164,veefriends #2164,0,0,0,0,0,0,0,0,0,0,0.0,1552
2165,veefriends #2165,0,0,0,0,0,0,0,0,0,0,0.0,1553
2166,veefriends #2166,0,0,0,0,0,0,0,0,0,0,0.0,1554
2167,veefriends #2167,0,0,0,0,0,0,0,0,0,0,0.0,1555
2168,veefriends #2168,0,0,0,0,0,0,0,0,0,0,0.0,1556
2169,veefriends #2169,0,0,0,0,0,0,0,0,0,0,0.0,1557
217,veefriends #217,0,0,0,0,0,0,0,0,0,0,0.0,1558
2170,veefriends #2170,0,0,0,0,0,0,0,0,0,0,0.0,1559
2171,veefriends #2171,0,0,0,0,0,0,0,0,0,0,0.0,1560
2172,veefriends #2172,0,0,0,0,0,0,0,0,0,0,0.0,1561
2173,veefriends #2173,0,0,0,0,0,0,0,0,0,0,0.0,1562
2174,veefriends #2174,0,0,0,0,0,0,0,0,0,0,0.0,1563
2175,veefriends #2175,0,0,0,0,0,0,0,0,0,0,0.0,1564
2176,veefriends #2176,0,0,0,0,0,0,0,0,0,0,0.0,1565
2177,veefriends #2177,0,0,0,0,0,0,0,0,0,0,0.0,1566
2178,veefriends #2178,0,0,0,0,0,0,0,0,0,0,0.0,1567
2179,veefriends #2179,0,0,0,0,0,0,0,0,0,0,0.0,1568
218,veefriends #218,0,0,0,0,0,0,0,0,0,0,0.0,1569
2180,veefriends #2180,0,0,0,0,0,0,0,0,0,0,0.0,1570
2181,veefriends #2181,0,0,0,0,0,0,0,0,0,0,0.0,1571
2182,veefriends #2182,0,0,0,0,0,0,0,0,0,0,0.0,1572
2183,veefriends #2183,0,0,0,0,0,0,0,0,0,0,0.0,1573
2184,veefriends #2184,0,0,0,0,0,0,0,0,0,0,0.0,1574
2185,veefriends #2185,0,0,0,0,0,0,0,0,0,0,0.0,1575
2186,veefriends #2186,0,0,0,0,0,0,0,0,0,0,0.0,1576
2187,veefriends #2187,0,0,0,0,0,0,0,0,0,0,0.0,1577
2188,veefriends #2188,0,0,0,0,0,0,0,0,0,0,0.0,1578
2189,veefriends #2189,0,0,0,0,0,0,0,0,0,0,0.0,1579
219,veefriends #219,0,0,0,0,0,0,0,0,0,0,0.0,1580
2190,veefriends #2190,0,0,0,0,0,0,0,0,0,0,0.0,1581
2191,veefriends #2191,0,0,0,0,0,0,0,0,0,0,0.0,1582
2192,veefriends #2192,0,0,0,0,0,0,0,0,0,0,0.0,1583
2193,veefriends #2193,0,0,0,0,0,0,0,0,0,0,0.0,1584
2194,veefriends #2194,0,0,0,0,0,0,0,0,0,0,0.0,1585
2195,veefriends #2195,0,0,0,0,0,0,0,0,0,0,0.0,1586
2196,veefriends #2196,0,0,0,0,0,0,0,0,0,0,0.0,1587
2197,veefriends #2197,0,0,0,0,0,0,0,0,0,0,0.0,1588
2198,veefriends #2198,0,0,0,0,0,0,0,0,0,0,0.0,1589
2199,veefriends #2199,0,0,0,0,0,0,0,0,0,0,0.0,1590
22,veefriends #22,0,0,0,0,0,0,0,0,0,0,0.0,1591
220,veefriends #220,0,0,0,0,0,0,0,0,0,0,0.0,1592
2200,veefriends #2200,0,0,0,0,0,0,0,0,0,0,0.0,1593
2201,veefriends #2201,0,0,0,0,0,0,0,0,0,0,0.0,1594
2202,veefriends #2202,0,0,0,0,0,0,0,0,0,0,0.0,1595
2203,veefriends #2203,0,0,0,0,0,0,0,0,0,0,0.0,1596
2204,veefriends #2204,0,0,0,0,0,0,0,0,0,0,0.0,1597
2205,veefriends #2205,0,0,0,0,0,0,0,0,0,0,0.0,1598
2206,veefriends #2206,0,0,0,0,0,0,0,0,0,0,0.0,1599
2207,veefriends #2207,0,0,0,0,0,0,0,0,0,0,0.0,1600
2208,veefriends #2208,0,0,0,0,0,0,0,0,0,0,0.0,1601
2209,veefriends #2209,0,0,0,0,0,0,0,0,0,0,0.0,1602
221,veefriends #221,0,0,0,0,0,0,0,0,0,0,0.0,1603
2210,veefriends #2210,0,0,0,0,0,0,0,0,0,0,0.0,1604
2211,veefriends #2211,0,0,0,0,0,0,0,0,0,0,0.0,1605
2212,veefriends #2212,0,0,0,0,0,0,0,0,0,0,0.0,1606
2213,veefriends #2213,0,0,0,0,0,0,0,0,0,0,0.0,1607
2214,veefriends #2214,0,0,0,0,0,0,0,0,0,0,0.0,1608
2215,veefriends #2215,0,0,0,0,0,0,0,0,0,0,0.0,1609
2216,veefriends #2216,0,0,0,0,0,0,0,0,0,0,0.0,1610
2217,veefriends #2217,0,0,0,0,0,0,0,0,0,0,0.0,1611
2218,veefriends #2218,0,0,0,0,0,0,0,0,0,0,0.0,1612
2219,veefriends #2219,0,0,0,0,0,0,0,0,0,0,0.0,1613
222,veefriends #222,0,0,0,0,0,0,0,0,0,0,0.0,1614
2220,veefriends #2220,0,0,0,0,0,0,0,0,0,0,0.0,1615
2221,veefriends #2221,0,0,0,0,0,0,0,0,0,0,0.0,1616
2222,veefriends #2222,0,0,0,0,0,0,0,0,0,0,0.0,1617
2223,veefriends #2223,0,0,0,0,0,0,0,0,0,0,0.0,1618
2224,veefriends #2224,0,0,0,0,0,0,0,0,0,0,0.0,1619
2225,veefriends #2225,0,0,0,0,0,0,0,0,0,0,0.0,1620
2226,veefriends #2226,0,0,0,0,0,0,0,0,0,0,0.0,1621
2227,veefriends #2227,0,0,0,0,0,0,0,0,0,0,0.0,1622
2228,veefriends #2228,0,0,0,0,0,0,0,0,0,0,0.0,1623
2229,veefriends #2229,0,0,0,0,0,0,0,0,0,0,0.0,1624
223,veefriends #223,0,0,0,0,0,0,0,0,0,0,0.0,1625
2230,veefriends #2230,0,0,0,0,0,0,0,0,0,0,0.0,1626
2231,veefriends #2231,0,0,0,0,0,0,0,0,0,0,0.0,1627
2232,veefriends #2232,0,0,0,0,0,0,0,0,0,0,0.0,1628
2233,veefriends #2233,0,0,0,0,0,0,0,0,0,0,0.0,1629
2234,veefriends #2234,0,0,0,0,0,0,0,0,0,0,0.0,1630
2235,veefriends #2235,0,0,0,0,0,0,0,0,0,0,0.0,1631
2236,veefriends #2236,0,0,0,0,0,0,0,0,0,0,0.0,1632
2237,veefriends #2237,0,0,0,0,0,0,0,0,0,0,0.0,1633
2238,veefriends #2238,0,0,0,0,0,0,0,0,0,0,0.0,1634
2239,veefriends #2239,0,0,0,0,0,0,0,0,0,0,0.0,1635
224,veefriends #224,0,0,0,0,0,0,0,0,0,0,0.0,1636
2240,veefriends #2240,0,0,0,0,0,0,0,0,0,0,0.0,1637
2241,veefriends #2241,0,0,0,0,0,0,0,0,0,0,0.0,1638
2242,veefriends #2242,0,0,0,0,0,0,0,0,0,0,0.0,1639
2243,veefriends #2243,0,0,0,0,0,0,0,0,0,0,0.0,1640
2244,veefriends #2244,0,0,0,0,0,0,0,0,0,0,0.0,1641
2245,veefriends #2245,0,0,0,0,0,0,0,0,0,0,0.0,1642
2246,veefriends #2246,0,0,0,0,0,0,0,0,0,0,0.0,1643
2247,veefriends #2247,0,0,0,0,0,0,0,0,0,0,0.0,1644
2248,veefriends #2248,0,0,0,0,0,0,0,0,0,0,0.0,1645
2249,veefriends #2249,0,0,0,0,0,0,0,0,0,0,0.0,1646
225,veefriends #225,0,0,0,0,0,0,0,0,0,0,0.0,1647
2250,veefriends #2250,0,0,0,0,0,0,0,0,0,0,0.0,1648
2251,veefriends #2251,0,0,0,0,0,0,0,0,0,0,0.0,1649
2252,veefriends #2252,0,0,0,0,0,0,0,0,0,0,0.0,1650
2253,veefriends #2253,0,0,0,0,0,0,0,0,0,0,0.0,1651
2254,veefriends #2254,0,0,0,0,0,0,0,0,0,0,0.0,1652
2255,veefriends #2255,0,0,0,0,0,0,0,0,0,0,0.0,1653
2256,veefriends #2256,0,0,0,0,0,0,0,0,0,0,0.0,1654
2257,veefriends #2257,0,0,0,0,0,0,0,0,0,0,0.0,1655
2258,veefriends #2258,0,0,0,0,0,0,0,0,0,0,0.0,1656
2259,veefriends #2259,0,0,0,0,0,0,0,0,0,0,0.0,1657
226,veefriends #226,0,0,0,0,0,0,0,0,0,0,0.0,1658
2260,veefriends #2260,0,0,0,0,0,0,0,0,0,0,0.0,1659
2261,veefriends #2261,0,0,0,0,0,0,0,0,0,0,0.0,1660
2262,veefriends #2262,0,0,0,0,0,0,0,0,0,0,0.0,1661
2263,veefriends #2263,0,0,0,0,0,0,0,0,0,0,0.0,1662
2264,veefriends #2264,0,0,0,0,0,0,0,0,0,0,0.0,1663
2265,veefriends #2265,0,0,0,0,0,0,0,0,0,0,0.0,1664
2266,veefriends #2266,0,0,0,0,0,0,0,0,0,0,0.0,1665
2267,veefriends #2267,0,0,0,0,0,0,0,0,0,0,0.0,1666
2268,veefriends #2268,0,0,0,0,0,0,0,0,0,0,0.0,1667
2269,veefriends #2269,0,0,0,0,0,0,0,0,0,0,0.0,1668
227,veefriends #227,0,0,0,0,0,0,0,0,0,0,0.0,1669
2270,veefriends #2270,0,0,0,0,0,0,0,0,0,0,0.0,1670
2271,veefriends #2271,0,0,0,0,0,0,0,0,0,0,0.0,1671
2272,veefriends #2272,0,0,0,0,0,0,0,0,0,0,0.0,1672
2273,veefriends #2273,0,0,0,0,0,0,0,0,0,0,0.0,1673
2274,veefriends #2274,0,0,0,0,0,0,0,0,0,0,0.0,1674
2275,veefriends #2275,0,0,0,0,0,0,0,0,0,0,0.0,1675
2276,veefriends #2276,0,0,0,0,0,0,0,0,0,0,0.0,1676
2277,veefriends #2277,0,0,0,0,0,0,0,0,0,0,0.0,1677
2278,veefriends #2278,0,0,0,0,0,0,0,0,0,0,0.0,1678
2279,veefriends #2279,0,0,0,0,0,0,0,0,0,0,0.0,1679
228,veefriends #228,0,0,0,0,0,0,0,0,0,0,0.0,1680
2280,veefriends #2280,0,0,0,0,0,0,0,0,0,0,0.0,1681
2281,veefriends #2281,0,0,0,0,0,0,0,0,0,0,0.0,1682
2282,veefriends #2282,0,0,0,0,0,0,0,0,0,0,0.0,1683
2283,veefriends #2283,0,0,0,0,0,0,0,0,0,0,0.0,1684
2284,veefriends #2284,0,0,0,0,0,0,0,0,0,0,0.0,1685
2285,veefriends #2285,0,0,0,0,0,0,0,0,0,0,0.0,1686
2286,veefriends #2286,0,0,0,0,0,0,0,0,0,0,0.0,1687
2287,veefriends #2287,0,0,0,0,0,0,0,0,0,0,0.0,1688
2288,veefriends #2288,0,0,0,0,0,0,0,0,0,0,0.0,1689
2289,veefriends #2289,0,0,0,0,0,0,0,0,0,0,0.0,1690
229,veefriends #229,0,0,0,0,0,0,0,0,0,0,0.0,1691
2290,veefriends #2290,0,0,0,0,0,0,0,0,0,0,0.0,1692
2291,veefriends #2291,0,0,0,0,0,0,0,0,0,0,0.0,1693
2292,veefriends #2292,0,0,0,0,0,0,0,0,0,0,0.0,1694
2293,veefriends #2293,0,0,0,0,0,0,0,0,0,0,0.0,1695
2294,veefriends #2294,0,0,0,0,0,0,0,0,0,0,0.0,1696
2295,veefriends #2295,0,0,0,0,0,0,0,0,0,0,0.0,1697
2296,veefriends #2296,0,0,0,0,0,0,0,0,0,0,0.0,1698
2297,veefriends #2297,0,0,0,0,0,0,0,0,0,0,0.0,1699
2298,veefriends #2298,0,0,0,0,0,0,0,0,0,0,0.0,1700
2299,veefriends #2299,0,0,0,0,0,0,0,0,0,0,0.0,1701
23,veefriends #23,0,0,0,0,0,0,0,0,0,0,0.0,1702
230,veefriends #230,0,0,0,0,0,0,0,0,0,0,0.0,1703
2300,veefriends #2300,0,0,0,0,0,0,0,0,0,0,0.0,1704
2301,veefriends #2301,0,0,0,0,0,0,0,0,0,0,0.0,1705
2302,veefriends #2302,0,0,0,0,0,0,0,0,0,0,0.0,1706
2303,veefriends #2303,0,0,0,0,0,0,0,0,0,0,0.0,1707
2304,veefriends #2304,0,0,0,0,0,0,0,0,0,0,0.0,1708
2305,veefriends #2305,0,0,0,0,0,0,0,0,0,0,0.0,1709
2306,veefriends #2306,0,0,0,0,0,0,0,0,0,0,0.0,1710
2307,veefriends #2307,0,0,0,0,0,0,0,0,0,0,0.0,1711
2308,veefriends #2308,0,0,0,0,0,0,0,0,0,0,0.0,1712
2309,veefriends #2309,0,0,0,0,0,0,0,0,0,0,0.0,1713
231,veefriends #231,0,0,0,0,0,0,0,0,0,0,0.0,1714
2310,veefriends #2310,0,0,0,0,0,0,0,0,0,0,0.0,1715
2311,veefriends #2311,0,0,0,0,0,0,0,0,0,0,0.0,1716
2312,veefriends #2312,0,0,0,0,0,0,0,0,0,0,0.0,1717
2313,veefriends #2313,0,0,0,0,0,0,0,0,0,0,0.0,1718
2314,veefriends #2314,0,0,0,0,0,0,0,0,0,0,0.0,1719
2315,veefriends #2315,0,0,0,0,0,0,0,0,0,0,0.0,1720
2316,veefriends #2316,0,0,0,0,0,0,0,0,0,0,0.0,1721
2317,veefriends #2317,0,0,0,0,0,0,0,0,0,0,0.0,1722
