TOKEN_ID,TOKEN_NAME,Color,Meka Type,Helmet,Eyes,Mask,Jaws,Arms,Chest,Colors,Weapon,Material,Status,RARITY_SCORE,Rank
107,Meka #107,33.227999999999994,77.50953346855984,20.612903225806452,33.87306089885648,34.224988804299144,20.188186813186814,40.113583875708585,212.05438401775805,16.933528316936986,216.0101752402487,229.5027027027027,23.008309248554916,957.2593566126186,478
2438,Meka #2438,22.557378984651713,18.327194244604318,81.44117647058823,6.594905250077663,17.412713602187285,15.042988741044015,14.832776958310689,10.391939299991842,75.19126328217237,2.002830322185009,670.3894736842105,23.008309248554916,957.1929500885786,479
7968,Meka #7968,22.557378984651713,77.50953346855984,41.12376237623762,33.87306089885648,153.77142857142854,20.188186813186814,62.25513196480939,30.21204933586338,75.19126328217237,268.9106263194933,148.1093023255814,23.008309248554916,956.7100335893958,480
8255,Meka #8255,160.55546218487396,42.6,43.49214659685864,26.300640099112123,27.091244239631337,188.42307692307693,190.87012987012986,42.491048593350385,77.19636363636363,130.46159098668485,3.7496025905210475,23.008309248554916,956.2396149691576,481
2347,Meka #2347,22.557378984651713,56.44342688330872,91.28571428571428,20.588469827586206,59.6599531615925,16.34816462736374,81.54545454545455,31.83819363439427,75.19126328217237,178.06244175209693,299.7035294117647,23.008309248554916,956.2322996446549,482
5959,Meka #5959,27.570129870129872,42.6,43.49214659685864,26.300640099112123,56.568763878608436,108.86666666666669,25.172727272727276,42.491048593350385,77.19636363636363,253.3965517241379,229.5027027027027,23.008309248554916,956.1660502892125,483
3442,Meka #3442,27.570129870129872,56.44342688330872,296.67857142857144,52.08150470219435,68.66522911051213,16.34816462736374,81.54545454545455,31.83819363439427,16.933528316936986,99.0723360124449,185.94744525547446,23.008309248554916,956.1322936353404,484
4820,Meka #4820,17.02860962566845,42.6,11.618181818181819,113.59155766944113,108.09674681753889,341.79069767441865,25.77029943350418,247.00840336134453,16.933528316936986,2.002830322185009,3.7496025905210475,23.008309248554916,953.1987668782957,485
5109,Meka #5109,22.557378984651713,42.6,28.159322033898306,11.54830910574511,108.09674681753889,62.5404255319149,190.87012987012986,247.00840336134453,75.19126328217237,2.002830322185009,139.20655737704917,23.008309248554916,952.7896759351848,486
2395,Meka #2395,33.227999999999994,56.44342688330872,127.8,231.16878402903808,68.66522911051213,95.43506493506494,140.07404692082113,153.95729250604353,16.933528316936986,2.002830322185009,3.7496025905210475,23.008309248554916,952.4661148629864,487
376,Meka #376,35.31626617375231,42.6,47.46857142857142,366.01724137931035,13.92572886297376,188.42307692307693,25.77029943350418,91.00309597523221,24.618090452261306,2.002830322185009,91.96678700361012,23.008309248554916,952.1202972030325,488
8547,Meka #8547,22.557378984651713,56.44342688330872,296.67857142857144,20.588469827586206,36.39257142857142,16.34816462736374,140.07404692082113,123.50420168067227,75.19126328217237,2.002830322185009,139.20655737704917,23.008309248554916,951.9957920115082,489
6270,Meka #6270,22.557378984651713,42.6,28.159322033898306,26.300640099112123,27.091244239631337,188.42307692307693,25.77029943350418,91.00309597523221,75.19126328217237,253.3965517241379,148.1093023255814,23.008309248554916,951.6104842695535,490
8546,Meka #8546,31.168189233278955,77.50953346855984,41.12376237623762,33.87306089885648,34.224988804299144,20.188186813186814,40.113583875708585,30.21204933586338,16.933528316936986,598.937304075235,3.7496025905210475,23.008309248554916,951.0420990372387,491
8015,Meka #8015,22.557378984651713,42.6,28.159322033898306,11.54830910574511,56.568763878608436,244.95,51.23652453740949,91.00309597523221,75.19126328217237,2.002830322185009,299.7035294117647,23.008309248554916,948.5293267802222,492
5852,Meka #5852,17.02860962566845,77.50953346855984,41.12376237623762,33.87306089885648,62.0327922077922,20.188186813186814,62.25513196480939,165.27768166089967,16.933528316936986,199.64576802507835,229.5027027027027,23.008309248554916,948.3790673092834,493
1051,Meka #1051,17.02860962566845,77.50953346855984,41.12376237623762,33.87306089885648,642.2218487394958,20.188186813186814,40.113583875708585,30.21204933586338,16.933528316936986,2.002830322185009,3.7496025905210475,23.008309248554916,947.9649056117751,494
3462,Meka #3462,61.434405144694544,77.50953346855984,20.612903225806452,33.87306089885648,153.77142857142854,145.5148514851485,40.113583875708585,212.05438401775805,77.19636363636363,99.0723360124449,3.7496025905210475,23.008309248554916,947.9107621758455,495
6771,Meka #6771,22.557378984651713,18.327194244604318,17.163223140495866,6.594905250077663,25.87149627623561,15.042988741044015,26.59905332033969,39.643323996265174,75.19126328217237,454.3662306777645,223.46315789473684,23.008309248554916,947.8285250569427,496
2645,Meka #2645,61.434405144694544,56.44342688330872,32.576470588235296,95.48275862068965,131.53941480206538,74.6040609137056,39.92915360501567,70.24301470588236,77.19636363636363,99.0723360124449,185.94744525547446,23.008309248554916,947.4771594164351,497
6050,Meka #6050,27.570129870129872,56.44342688330872,296.67857142857144,148.05191786129407,88.7623693379791,141.3173076923077,110.63173132599884,31.83819363439427,16.933528316936986,2.002830322185009,3.7496025905210475,23.008309248554916,946.9879185121821,498
841,Meka #841,111.08197674418606,18.327194244604318,41.12376237623762,63.6551724137931,32.493367346938776,10.241811846689895,13.07920317634173,10.391939299991842,77.19636363636363,454.3662306777645,91.96678700361012,23.008309248554916,946.9321180150764,499
8284,Meka #8284,22.557378984651713,42.6,28.159322033898306,113.59155766944113,27.091244239631337,85.44767441860466,190.87012987012986,91.00309597523221,75.19126328217237,130.46159098668485,116.85688073394495,23.008309248554916,946.8384474429464,500
5186,Meka #5186,17.02860962566845,56.44342688330872,32.576470588235296,387.54766734279923,36.39257142857142,16.34816462736374,140.07404692082113,31.83819363439427,16.933528316936986,2.002830322185009,185.94744525547446,23.008309248554916,946.1412641943137,501
292,Meka #292,27.570129870129872,42.6,151.03636363636363,26.300640099112123,94.93714285714285,341.79069767441865,190.87012987012986,24.24785836664763,16.933528316936986,2.002830322185009,3.7496025905210475,23.008309248554916,945.0472328521425,502
6791,Meka #6791,31.168189233278955,18.327194244604318,103.8375,6.594905250077663,42.153557639271924,38.9840848806366,145.9595110771581,51.67302231237323,24.618090452261306,454.3662306777645,3.7496025905210475,23.008309248554916,944.4401976065027,503
454,Meka #454,24.58957528957529,18.327194244604318,35.19915254237288,18.050165328294757,42.153557639271924,56.745173745173744,145.9595110771581,24.43235294117647,24.618090452261306,439.22068965517235,91.96678700361012,23.008309248554916,944.2705591672261,504
2206,Meka #2206,31.168189233278955,77.50953346855984,41.12376237623762,286.44827586206895,188.2374384236453,20.188186813186814,40.113583875708585,212.05438401775805,16.933528316936986,2.002830322185009,3.7496025905210475,23.008309248554916,942.5376245486422,505
3900,Meka #3900,17.02860962566845,77.50953346855984,95.48275862068965,286.44827586206895,188.2374384236453,20.188186813186814,173.69181818181815,30.21204933586338,24.618090452261306,2.002830322185009,3.7496025905210475,23.008309248554916,942.1775029450229,506
2577,Meka #2577,22.557378984651713,56.44342688330872,32.576470588235296,52.08150470219435,21.576623376623374,141.3173076923077,40.86866310160428,153.95729250604353,75.19126328217237,99.0723360124449,223.46315789473684,23.008309248554916,942.1137342728781,507
3374,Meka #3374,22.557378984651713,18.327194244604318,41.12376237623762,6.594905250077663,11.577700348432055,15.042988741044015,45.23224431818182,10.391939299991842,75.19126328217237,2.002830322185009,670.3894736842105,23.008309248554916,941.439990100344,508
1125,Meka #1125,35.31626617375231,77.50953346855984,58.91489361702127,55.83313851548801,34.224988804299144,93.61146496815287,62.25513196480939,30.21204933586338,24.618090452261306,216.0101752402487,229.5027027027027,23.008309248554916,941.0167444917138,509
604,Meka #604,31.168189233278955,77.50953346855984,58.91489361702127,178.06244175209693,34.224988804299144,20.188186813186814,62.25513196480939,30.21204933586338,16.933528316936986,178.06244175209693,229.5027027027027,23.008309248554916,940.0423970094072,510
6656,Meka #6656,22.557378984651713,56.44342688330872,32.576470588235296,199.64576802507835,36.39257142857142,16.34816462736374,110.63173132599884,70.24301470588236,75.19126328217237,178.06244175209693,116.85688073394495,23.008309248554916,937.9574215858597,511
7940,Meka #7940,30.37535771065183,77.50953346855984,82.24752475247524,33.87306089885648,94.93714285714285,20.188186813186814,173.69181818181815,165.27768166089967,16.933528316936986,216.0101752402487,3.7496025905210475,23.008309248554916,937.8019217398526,512
8556,Meka #8556,22.557378984651713,77.50953346855984,41.12376237623762,140.17681584739546,143.6548872180451,20.188186813186814,62.25513196480939,30.21204933586338,75.19126328217237,2.002830322185009,299.7035294117647,23.008309248554916,937.5836782734264,513
6157,Meka #6157,22.557378984651713,42.6,207.675,11.54830910574511,94.93714285714285,85.44767441860466,190.87012987012986,42.491048593350385,75.19126328217237,2.002830322185009,139.20655737704917,23.008309248554916,937.5356440595859,514
2491,Meka #2491,27.570129870129872,77.50953346855984,41.12376237623762,33.87306089885648,62.0327922077922,20.188186813186814,598.937304075235,30.21204933586338,16.933528316936986,2.002830322185009,3.7496025905210475,23.008309248554916,937.1410895240592,515
6669,Meka #6669,22.557378984651713,42.6,43.49214659685864,26.300640099112123,56.568763878608436,188.42307692307693,190.87012987012986,42.491048593350385,75.19126328217237,2.002830322185009,223.46315789473684,23.008309248554916,936.9687456934372,516
6685,Meka #6685,22.557378984651713,18.327194244604318,41.12376237623762,6.594905250077663,42.153557639271924,24.742424242424246,26.59905332033969,10.391939299991842,75.19126328217237,506.7931034482758,139.20655737704917,23.008309248554916,936.6894487136514,517
1073,Meka #1073,22.557378984651713,56.44342688330872,188.79545454545453,95.48275862068965,21.576623376623374,16.34816462736374,40.86866310160428,70.24301470588236,75.19126328217237,178.06244175209693,148.1093023255814,23.008309248554916,936.6868014539841,518
5938,Meka #5938,22.557378984651713,18.327194244604318,59.33571428571428,18.050165328294757,11.577700348432055,10.241811846689895,14.832776958310689,10.391939299991842,75.19126328217237,2.002830322185009,670.3894736842105,23.008309248554916,935.9065578338125,519
2972,Meka #2972,30.37535771065183,77.50953346855984,20.612903225806452,33.87306089885648,188.2374384236453,20.188186813186814,40.113583875708585,212.05438401775805,16.933528316936986,268.9106263194933,3.7496025905210475,23.008309248554916,935.5665149096795,520
2922,Meka #2922,35.31626617375231,42.6,11.618181818181819,26.300640099112123,13.92572886297376,136.08333333333334,25.77029943350418,247.00840336134453,239.42481203007515,130.46159098668485,3.7496025905210475,23.008309248554916,935.2671679380381,521
5182,Meka #5182,22.557378984651713,77.50953346855984,95.48275862068965,286.44827586206895,34.224988804299144,20.188186813186814,119.78746081504703,30.21204933586338,75.19126328217237,2.002830322185009,148.1093023255814,23.008309248554916,934.7223378828603,522
3064,Meka #3064,24.58957528957529,56.44342688330872,20.81954887218045,20.588469827586206,36.39257142857142,141.3173076923077,81.54545454545455,70.24301470588236,239.42481203007515,216.0101752402487,3.7496025905210475,23.008309248554916,934.1322683542666,523
7688,Meka #7688,22.557378984651713,42.6,28.159322033898306,26.300640099112123,108.09674681753889,62.5404255319149,25.77029943350418,42.491048593350385,75.19126328217237,253.3965517241379,223.46315789473684,23.008309248554916,933.5751436435725,524
8412,Meka #8412,160.55546218487396,42.6,207.675,11.54830910574511,56.568763878608436,136.08333333333334,25.77029943350418,247.00840336134453,16.933528316936986,2.002830322185009,3.7496025905210475,23.008309248554916,933.5038417756075,525
4008,Meka #4008,22.557378984651713,18.327194244604318,41.12376237623762,47.059359605911325,20.995714285714286,10.241811846689895,26.59905332033969,24.43235294117647,75.19126328217237,506.7931034482758,116.85688073394495,23.008309248554916,933.1861843182735,526
49,Meka #49,53.0725,56.44342688330872,115.375,171.12494402149574,36.39257142857142,16.34816462736374,39.92915360501567,123.50420168067227,24.618090452261306,268.9106263194933,3.7496025905210475,23.008309248554916,932.4765908572582,527
5566,Meka #5566,22.557378984651713,77.50953346855984,41.12376237623762,286.44827586206895,143.6548872180451,20.188186813186814,62.25513196480939,30.21204933586338,75.19126328217237,2.002830322185009,148.1093023255814,23.008309248554916,932.2609112019165,528
1276,Meka #1276,24.58957528957529,56.44342688330872,115.375,231.16878402903808,36.39257142857142,74.6040609137056,110.63173132599884,70.24301470588236,16.933528316936986,168.9310344827586,3.7496025905210475,23.008309248554916,932.070639214852,529
7532,Meka #7532,43.03175675675676,56.44342688330872,20.81954887218045,95.48275862068965,88.7623693379791,16.34816462736374,40.86866310160428,31.83819363439427,16.933528316936986,268.9106263194933,229.5027027027027,23.008309248554916,931.9500484219648,530
3834,Meka #3834,22.557378984651713,42.6,43.49214659685864,26.300640099112123,27.091244239631337,136.08333333333334,51.23652453740949,91.00309597523221,75.19126328217237,253.3965517241379,139.20655737704917,23.008309248554916,931.1670453981433,531
5530,Meka #5530,22.557378984651713,42.6,47.46857142857142,11.54830910574511,27.091244239631337,136.08333333333334,51.23652453740949,247.00840336134453,75.19126328217237,130.46159098668485,116.85688073394495,23.008309248554916,931.1118092420442,532
6322,Meka #6322,22.557378984651713,77.50953346855984,95.48275862068965,33.87306089885648,153.77142857142854,20.188186813186814,173.69181818181815,30.21204933586338,75.19126328217237,2.002830322185009,223.46315789473684,23.008309248554916,930.9517756227037,533
723,Meka #723,22.557378984651713,18.327194244604318,17.163223140495866,18.050165328294757,11.577700348432055,10.241811846689895,145.9595110771581,10.391939299991842,75.19126328217237,439.22068965517235,139.20655737704917,23.008309248554916,930.8957438332675,534
3291,Meka #3291,35.31626617375231,77.50953346855984,41.12376237623762,286.44827586206895,75.29497536945813,93.61146496815287,40.113583875708585,30.21204933586338,24.618090452261306,199.64576802507835,3.7496025905210475,23.008309248554916,930.6516817462174,535
8479,Meka #8479,22.557378984651713,77.50953346855984,95.48275862068965,286.44827586206895,94.93714285714285,20.188186813186814,62.25513196480939,30.21204933586338,75.19126328217237,2.002830322185009,139.20655737704917,23.008309248554916,928.9994181369341,536
2004,Meka #2004,23.852808988764046,42.6,11.618181818181819,11.54830910574511,13.92572886297376,341.79069767441865,190.87012987012986,247.00840336134453,16.933528316936986,2.002830322185009,3.7496025905210475,23.008309248554916,928.9085301597557,537
3719,Meka #3719,477.65250000000003,18.327194244604318,148.33928571428572,85.01045606229142,53.25742160278745,15.042988741044015,14.832776958310689,10.391939299991842,77.19636363636363,2.002830322185009,3.7496025905210475,23.008309248554916,928.81166842094,538
4655,Meka #4655,31.168189233278955,42.6,25.718266253869967,366.01724137931035,56.568763878608436,62.5404255319149,51.23652453740949,247.00840336134453,16.933528316936986,2.002830322185009,3.7496025905210475,23.008309248554916,928.5520846539347,539
2471,Meka #2471,31.168189233278955,56.44342688330872,82.24752475247524,148.05191786129407,21.576623376623374,95.43506493506494,110.63173132599884,70.24301470588236,16.933528316936986,268.9106263194933,3.7496025905210475,23.008309248554916,928.3995595494329,540
1525,Meka #1525,17.02860962566845,18.327194244604318,20.56188118811881,63.6551724137931,25.87149627623561,33.176072234762984,40.393446088794924,51.67302231237323,16.933528316936986,185.5862068965517,431.7762711864406,23.008309248554916,927.9912100328356,541
363,Meka #363,30.37535771065183,56.44342688330872,115.375,20.588469827586206,68.66522911051213,16.34816462736374,140.07404692082113,31.83819363439427,16.933528316936986,178.06244175209693,229.5027027027027,23.008309248554916,927.2148707349296,542
402,Meka #402,35.31626617375231,56.44342688330872,20.81954887218045,52.08150470219435,59.6599531615925,95.43506493506494,39.92915360501567,31.83819363439427,239.42481203007515,268.9106263194933,3.7496025905210475,23.008309248554916,926.6164621561476,543
6640,Meka #6640,22.557378984651713,56.44342688330872,91.28571428571428,231.16878402903808,68.66522911051213,74.6040609137056,110.63173132599884,31.83819363439427,75.19126328217237,2.002830322185009,139.20655737704917,23.008309248554916,926.6034793972852,544
264,Meka #264,31.168189233278955,42.6,11.618181818181819,113.59155766944113,94.93714285714285,62.5404255319149,25.77029943350418,247.00840336134453,16.933528316936986,253.3965517241379,3.7496025905210475,23.008309248554916,926.3221917849592,545
6803,Meka #6803,22.557378984651713,18.327194244604318,17.163223140495866,18.050165328294757,20.995714285714286,33.176072234762984,14.832776958310689,10.391939299991842,75.19126328217237,2.002830322185009,670.3894736842105,23.008309248554916,926.0863410139493,546
5241,Meka #5241,61.434405144694544,56.44342688330872,115.375,20.588469827586206,36.39257142857142,16.34816462736374,140.07404692082113,31.83819363439427,16.933528316936986,178.06244175209693,229.5027027027027,23.008309248554916,926.0012604870316,547
1703,Meka #1703,61.434405144694544,56.44342688330872,188.79545454545453,387.54766734279923,36.39257142857142,16.34816462736374,40.86866310160428,31.83819363439427,77.19636363636363,2.002830322185009,3.7496025905210475,23.008309248554916,925.6256525058153,548
1933,Meka #1933,22.557378984651713,77.50953346855984,159.75,33.87306089885648,143.6548872180451,20.188186813186814,62.25513196480939,165.27768166089967,75.19126328217237,2.002830322185009,139.20655737704917,23.008309248554916,924.4748212389705,549
2756,Meka #2756,17.02860962566845,56.44342688330872,20.81954887218045,171.12494402149574,21.576623376623374,74.6040609137056,39.92915360501567,153.95729250604353,16.933528316936986,99.0723360124449,229.5027027027027,23.008309248554916,924.000536084681,550
3655,Meka #3655,22.557378984651713,18.327194244604318,93.3370786516854,18.050165328294757,20.995714285714286,24.742424242424246,14.832776958310689,10.391939299991842,75.19126328217237,454.3662306777645,148.1093023255814,23.008309248554916,923.9097775297505,551
7900,Meka #7900,61.434405144694544,77.50953346855984,82.24752475247524,33.87306089885648,75.29497536945813,20.188186813186814,173.69181818181815,30.21204933586338,16.933528316936986,99.0723360124449,229.5027027027027,23.008309248554916,922.9684302455521,552
5576,Meka #5576,43.03175675675676,56.44342688330872,91.28571428571428,387.54766734279923,21.576623376623374,74.6040609137056,40.86866310160428,153.95729250604353,24.618090452261306,2.002830322185009,3.7496025905210475,23.008309248554916,922.6940377800779,553
505,Meka #505,22.557378984651713,56.44342688330872,32.576470588235296,95.48275862068965,88.7623693379791,16.34816462736374,40.86866310160428,31.83819363439427,75.19126328217237,216.0101752402487,223.46315789473684,23.008309248554916,922.5503314439396,554
1548,Meka #1548,61.434405144694544,42.6,207.675,11.54830910574511,13.92572886297376,244.95,190.87012987012986,42.491048593350385,77.19636363636363,2.002830322185009,3.7496025905210475,23.008309248554916,921.4517273745181,555
4321,Meka #4321,22.557378984651713,18.327194244604318,35.19915254237288,6.594905250077663,32.493367346938776,10.241811846689895,14.832776958310689,10.391939299991842,75.19126328217237,2.002830322185009,670.3894736842105,23.008309248554916,921.2304030107607,556
4930,Meka #4930,22.557378984651713,56.44342688330872,32.576470588235296,148.05191786129407,36.39257142857142,74.6040609137056,81.54545454545455,123.50420168067227,75.19126328217237,99.0723360124449,148.1093023255814,23.008309248554916,921.0566937546473,557
2183,Meka #2183,24.58957528957529,56.44342688330872,115.375,231.16878402903808,131.53941480206538,16.34816462736374,40.86866310160428,153.95729250604353,24.618090452261306,99.0723360124449,3.7496025905210475,23.008309248554916,920.7386595427812,558
1157,Meka #1157,33.227999999999994,18.327194244604318,148.33928571428572,31.67456896551724,32.493367346938776,33.176072234762984,40.393446088794924,24.43235294117647,77.19636363636363,454.3662306777645,3.7496025905210475,23.008309248554916,920.3847936892845,559
702,Meka #702,53.0725,56.44342688330872,82.24752475247524,171.12494402149574,68.66522911051213,16.34816462736374,81.54545454545455,123.50420168067227,24.618090452261306,216.0101752402487,3.7496025905210475,23.008309248554916,920.3376231528684,560
882,Meka #882,22.557378984651713,18.327194244604318,17.163223140495866,6.594905250077663,20.995714285714286,24.742424242424246,14.832776958310689,24.43235294117647,75.19126328217237,2.002830322185009,670.3894736842105,23.008309248554916,920.2378465845782,561
1307,Meka #1307,35.31626617375231,18.327194244604318,59.33571428571428,6.594905250077663,11.577700348432055,24.742424242424246,13.07920317634173,10.391939299991842,24.618090452261306,506.7931034482758,185.94744525547446,23.008309248554916,919.7322954259049,562
125,Meka #125,22.557378984651713,18.327194244604318,17.163223140495866,18.050165328294757,20.995714285714286,15.042988741044015,26.59905332033969,10.391939299991842,75.19126328217237,2.002830322185009,670.3894736842105,23.008309248554916,919.7195338822594,563
3459,Meka #3459,31.168189233278955,77.50953346855984,159.75,33.87306089885648,75.29497536945813,93.61146496815287,173.69181818181815,30.21204933586338,16.933528316936986,199.64576802507835,3.7496025905210475,23.008309248554916,918.4482996370791,564
3623,Meka #3623,23.852808988764046,56.44342688330872,127.8,95.48275862068965,36.39257142857142,16.34816462736374,40.86866310160428,70.24301470588236,239.42481203007515,2.002830322185009,185.94744525547446,23.008309248554916,917.8148052124739,565
5631,Meka #5631,22.557378984651713,18.327194244604318,35.19915254237288,6.594905250077663,11.577700348432055,15.042988741044015,45.23224431818182,39.643323996265174,75.19126328217237,506.7931034482758,116.85688073394495,23.008309248554916,916.0244451385778,566
6672,Meka #6672,17.02860962566845,77.50953346855984,20.612903225806452,33.87306089885648,94.93714285714285,20.188186813186814,173.69181818181815,165.27768166089967,16.933528316936986,268.9106263194933,3.7496025905210475,23.008309248554916,915.721003207445,567
4141,Meka #4141,22.557378984651713,42.6,151.03636363636363,113.59155766944113,27.091244239631337,85.44767441860466,190.87012987012986,42.491048593350385,75.19126328217237,2.002830322185009,139.20655737704917,23.008309248554916,915.0943576421342,568
5216,Meka #5216,22.557378984651713,18.327194244604318,35.19915254237288,70.4632122441453,25.87149627623561,10.241811846689895,45.23224431818182,10.391939299991842,75.19126328217237,439.22068965517235,139.20655737704917,23.008309248554916,914.9112493198222,569
985,Meka #985,17.02860962566845,77.50953346855984,20.612903225806452,33.87306089885648,153.77142857142854,93.61146496815287,40.113583875708585,30.21204933586338,16.933528316936986,178.06244175209693,229.5027027027027,23.008309248554916,914.2396159903361,570
4838,Meka #4838,22.557378984651713,56.44342688330872,296.67857142857144,20.588469827586206,21.576623376623374,16.34816462736374,40.86866310160428,123.50420168067227,75.19126328217237,99.0723360124449,116.85688073394495,23.008309248554916,912.694289187499,571
8085,Meka #8085,43.03175675675676,77.50953346855984,58.91489361702127,140.17681584739546,188.2374384236453,145.5148514851485,40.113583875708585,165.27768166089967,24.618090452261306,2.002830322185009,3.7496025905210475,23.008309248554916,912.1553877486577,572
4084,Meka #4084,22.557378984651713,42.6,151.03636363636363,11.54830910574511,27.091244239631337,136.08333333333334,25.77029943350418,247.00840336134453,75.19126328217237,2.002830322185009,148.1093023255814,23.008309248554916,912.0070372730677,573
5815,Meka #5815,61.434405144694544,18.327194244604318,103.8375,47.059359605911325,11.577700348432055,15.042988741044015,145.9595110771581,10.391939299991842,16.933528316936986,454.3662306777645,3.7496025905210475,23.008309248554916,911.6882692956136,574
4977,Meka #4977,30.37535771065183,77.50953346855984,82.24752475247524,33.87306089885648,94.93714285714285,20.188186813186814,173.69181818181815,30.21204933586338,16.933528316936986,99.0723360124449,229.5027027027027,23.008309248554916,911.5515502991941,575
2579,Meka #2579,22.557378984651713,42.6,28.159322033898306,11.54830910574511,198.50493506493504,188.42307692307693,51.23652453740949,42.491048593350385,75.19126328217237,2.002830322185009,223.46315789473684,23.008309248554916,909.1861559907161,576
5166,Meka #5166,23.852808988764046,42.6,28.159322033898306,11.54830910574511,108.09674681753889,244.95,25.77029943350418,24.24785836664763,16.933528316936986,130.46159098668485,229.5027027027027,23.008309248554916,909.1314760009776,577
3977,Meka #3977,24.58957528957529,77.50953346855984,58.91489361702127,140.17681584739546,34.224988804299144,145.5148514851485,119.78746081504703,165.27768166089967,16.933528316936986,99.0723360124449,3.7496025905210475,23.008309248554916,908.759577156404,578
7868,Meka #7868,53.0725,77.50953346855984,82.24752475247524,140.17681584739546,62.0327922077922,20.188186813186814,40.113583875708585,165.27768166089967,24.618090452261306,216.0101752402487,3.7496025905210475,23.008309248554916,908.0047961576038,579
4947,Meka #4947,17.02860962566845,77.50953346855984,41.12376237623762,286.44827586206895,143.6548872180451,20.188186813186814,62.25513196480939,212.05438401775805,16.933528316936986,2.002830322185009,3.7496025905210475,23.008309248554916,905.9570418245321,580
3558,Meka #3558,35.31626617375231,18.327194244604318,20.56188118811881,6.594905250077663,32.493367346938776,24.742424242424246,14.832776958310689,24.43235294117647,24.618090452261306,248.61548471047493,431.7762711864406,23.008309248554916,905.319323943135,581
6646,Meka #6646,31.168189233278955,56.44342688330872,296.67857142857144,20.588469827586206,131.53941480206538,141.3173076923077,110.63173132599884,70.24301470588236,16.933528316936986,2.002830322185009,3.7496025905210475,23.008309248554916,904.3043963771977,582
6613,Meka #6613,22.557378984651713,42.6,43.49214659685864,11.54830910574511,76.34805194805195,85.44767441860466,51.23652453740949,42.491048593350385,75.19126328217237,130.46159098668485,299.7035294117647,23.008309248554916,904.0858271138488,583
3449,Meka #3449,30.37535771065183,18.327194244604318,17.163223140495866,31.67456896551724,32.493367346938776,24.742424242424246,13.07920317634173,10.391939299991842,77.19636363636363,439.22068965517235,185.94744525547446,23.008309248554916,903.6200859225313,584
8242,Meka #8242,160.55546218487396,77.50953346855984,41.12376237623762,89.6368754398311,75.29497536945813,145.5148514851485,40.113583875708585,30.21204933586338,16.933528316936986,199.64576802507835,3.7496025905210475,23.008309248554916,903.2983017167726,585
7114,Meka #7114,22.557378984651713,18.327194244604318,17.163223140495866,18.050165328294757,20.995714285714286,10.241811846689895,14.832776958310689,10.391939299991842,75.19126328217237,2.002830322185009,670.3894736842105,23.008309248554916,903.1520806258762,586
2837,Meka #2837,22.557378984651713,18.327194244604318,93.3370786516854,31.67456896551724,11.577700348432055,10.241811846689895,40.393446088794924,39.643323996265174,75.19126328217237,313.7290640394089,223.46315789473684,23.008309248554916,903.1442975915137,587
2013,Meka #2013,27.570129870129872,77.50953346855984,82.24752475247524,33.87306089885648,143.6548872180451,20.188186813186814,62.25513196480939,30.21204933586338,16.933528316936986,199.64576802507835,185.94744525547446,23.008309248554916,903.0455551679707,588
7827,Meka #7827,24.58957528957529,56.44342688330872,32.576470588235296,20.588469827586206,36.39257142857142,16.34816462736374,40.86866310160428,31.83819363439427,16.933528316936986,598.937304075235,3.7496025905210475,23.008309248554916,902.2742796118872,589
313,Meka #313,23.852808988764046,18.327194244604318,103.8375,18.050165328294757,36.88436293436293,38.9840848806366,13.07920317634173,10.391939299991842,16.933528316936986,506.7931034482758,91.96678700361012,23.008309248554916,902.1089868703741,590
6364,Meka #6364,61.434405144694544,77.50953346855984,20.612903225806452,33.87306089885648,153.77142857142854,20.188186813186814,40.113583875708585,212.05438401775805,77.19636363636363,178.06244175209693,3.7496025905210475,23.008309248554916,901.5742032435359,591
2928,Meka #2928,22.557378984651713,18.327194244604318,17.163223140495866,6.594905250077663,25.87149627623561,15.042988741044015,14.832776958310689,10.391939299991842,75.19126328217237,2.002830322185009,670.3894736842105,23.008309248554916,901.3737794325345,592
2863,Meka #2863,160.55546218487396,77.50953346855984,20.612903225806452,33.87306089885648,143.6548872180451,20.188186813186814,173.69181818181815,165.27768166089967,77.19636363636363,2.002830322185009,3.7496025905210475,23.008309248554916,901.3206394496711,593
6967,Meka #6967,31.168189233278955,56.44342688330872,20.81954887218045,20.588469827586206,21.576623376623374,16.34816462736374,39.92915360501567,123.50420168067227,16.933528316936986,99.0723360124449,431.7762711864406,23.008309248554916,901.1682228704069,594
1592,Meka #1592,22.557378984651713,42.6,207.675,26.300640099112123,27.091244239631337,62.5404255319149,25.77029943350418,247.00840336134453,75.19126328217237,2.002830322185009,139.20655737704917,23.008309248554916,900.9523518801203,595
4710,Meka #4710,53.0725,77.50953346855984,20.612903225806452,140.17681584739546,153.77142857142854,20.188186813186814,40.113583875708585,30.21204933586338,239.42481203007515,99.0723360124449,3.7496025905210475,23.008309248554916,900.9120610195451,596
7711,Meka #7711,160.55546218487396,18.327194244604318,70.39830508474576,63.6551724137931,52.74285714285714,15.042988741044015,13.07920317634173,10.391939299991842,77.19636363636363,166.7926669576604,229.5027027027027,23.008309248554916,900.6931648335335,597
6877,Meka #6877,22.557378984651713,56.44342688330872,136.18032786885246,20.588469827586206,88.7623693379791,141.3173076923077,40.86866310160428,153.95729250604353,75.19126328217237,2.002830322185009,139.20655737704917,23.008309248554916,900.0841964322952,598
