TOKEN_ID,TOKEN_NAME,Background,Weapon,Power,Speed,Accuracy,NUM_TRAITS,RARITY_SCORE,Rank
6757,Great Banana Weapon 6757,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1597
3301,Great Banana Weapon 3301,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1598
3296,Great Banana Weapon 3296,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1599
6668,Great Banana Weapon 6668,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1600
6667,Great Banana Weapon 6667,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1601
6659,Great Banana Weapon 6659,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1602
6653,Great Banana Weapon 6653,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1603
3537,Great Banana Weapon 3537,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1604
8205,Great Banana Weapon 8205,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1605
3531,Great Banana Weapon 3531,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1606
6582,Great Banana Weapon 6582,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1607
6595,Great Banana Weapon 6595,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1608
3523,Great Banana Weapon 3523,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1609
9040,Great Banana Weapon 9040,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1610
6608,Great Banana Weapon 6608,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1611
3510,Great Banana Weapon 3510,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1612
3501,Great Banana Weapon 3501,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1613
6609,Great Banana Weapon 6609,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1614
6613,Great Banana Weapon 6613,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1615
6615,Great Banana Weapon 6615,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1616
8190,Great Banana Weapon 8190,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1617
3468,Great Banana Weapon 3468,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1618
8186,Great Banana Weapon 8186,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1619
6651,Great Banana Weapon 6651,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1620
3448,Great Banana Weapon 3448,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1621
3447,Great Banana Weapon 3447,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1622
3443,Great Banana Weapon 3443,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1623
8182,Great Banana Weapon 8182,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1624
3769,Great Banana Weapon 3769,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1625
3776,Great Banana Weapon 3776,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1626
3788,Great Banana Weapon 3788,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1627
4065,Great Banana Weapon 4065,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1628
6040,Great Banana Weapon 6040,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1629
4108,Great Banana Weapon 4108,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1630
6051,Great Banana Weapon 6051,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1631
6056,Great Banana Weapon 6056,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1632
6061,Great Banana Weapon 6061,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1633
4105,Great Banana Weapon 4105,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1634
4101,Great Banana Weapon 4101,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1635
8891,Great Banana Weapon 8891,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1636
6099,Great Banana Weapon 6099,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1637
6111,Great Banana Weapon 6111,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1638
4061,Great Banana Weapon 4061,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1639
8315,Great Banana Weapon 8315,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1640
6138,Great Banana Weapon 6138,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1641
4053,Great Banana Weapon 4053,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1642
6141,Great Banana Weapon 6141,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1643
8900,Great Banana Weapon 8900,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1644
4049,Great Banana Weapon 4049,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1645
4037,Great Banana Weapon 4037,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1646
6158,Great Banana Weapon 6158,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1647
6167,Great Banana Weapon 6167,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1648
4031,Great Banana Weapon 4031,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1649
6169,Great Banana Weapon 6169,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1650
6034,Great Banana Weapon 6034,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1651
8351,Great Banana Weapon 8351,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1652
4153,Great Banana Weapon 4153,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1653
4157,Great Banana Weapon 4157,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1654
5914,Great Banana Weapon 5914,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1655
5915,Great Banana Weapon 5915,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1656
4239,Great Banana Weapon 4239,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1657
8853,Great Banana Weapon 8853,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1658
8386,Great Banana Weapon 8386,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1659
8379,Great Banana Weapon 8379,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1660
5976,Great Banana Weapon 5976,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1661
8365,Great Banana Weapon 8365,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1662
4222,Great Banana Weapon 4222,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1663
4217,Great Banana Weapon 4217,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1664
8860,Great Banana Weapon 8860,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1665
5999,Great Banana Weapon 5999,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1666
4204,Great Banana Weapon 4204,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1667
6004,Great Banana Weapon 6004,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1668
8862,Great Banana Weapon 8862,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1669
8360,Great Banana Weapon 8360,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1670
8356,Great Banana Weapon 8356,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1671
4187,Great Banana Weapon 4187,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1672
8867,Great Banana Weapon 8867,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1673
4175,Great Banana Weapon 4175,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1674
6028,Great Banana Weapon 6028,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1675
4018,Great Banana Weapon 4018,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1676
4000,Great Banana Weapon 4000,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1677
3798,Great Banana Weapon 3798,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1678
3849,Great Banana Weapon 3849,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1679
6308,Great Banana Weapon 6308,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1680
6314,Great Banana Weapon 6314,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1681
6315,Great Banana Weapon 6315,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1682
6316,Great Banana Weapon 6316,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1683
6319,Great Banana Weapon 6319,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1684
3880,Great Banana Weapon 3880,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1685
8953,Great Banana Weapon 8953,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1686
6322,Great Banana Weapon 6322,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1687
3860,Great Banana Weapon 3860,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1688
3855,Great Banana Weapon 3855,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1689
3845,Great Banana Weapon 3845,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1690
8917,Great Banana Weapon 8917,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1691
8967,Great Banana Weapon 8967,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1692
6344,Great Banana Weapon 6344,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1693
3825,Great Banana Weapon 3825,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1694
8973,Great Banana Weapon 8973,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1695
6346,Great Banana Weapon 6346,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1696
3820,Great Banana Weapon 3820,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1697
3816,Great Banana Weapon 3816,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1698
6359,Great Banana Weapon 6359,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1699
8975,Great Banana Weapon 8975,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1700
3803,Great Banana Weapon 3803,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1701
6302,Great Banana Weapon 6302,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1702
6298,Great Banana Weapon 6298,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1703
3911,Great Banana Weapon 3911,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1704
6293,Great Banana Weapon 6293,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1705
6179,Great Banana Weapon 6179,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1706
3988,Great Banana Weapon 3988,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1707
6208,Great Banana Weapon 6208,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1708
8300,Great Banana Weapon 8300,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1709
3978,Great Banana Weapon 3978,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1710
3975,Great Banana Weapon 3975,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1711
3971,Great Banana Weapon 3971,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1712
3963,Great Banana Weapon 3963,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1713
6226,Great Banana Weapon 6226,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1714
6233,Great Banana Weapon 6233,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1715
3959,Great Banana Weapon 3959,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1716
8294,Great Banana Weapon 8294,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1717
3957,Great Banana Weapon 3957,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1718
3944,Great Banana Weapon 3944,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1719
6248,Great Banana Weapon 6248,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1720
8288,Great Banana Weapon 8288,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1721
6269,Great Banana Weapon 6269,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1722
6276,Great Banana Weapon 6276,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1723
6279,Great Banana Weapon 6279,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1724
3924,Great Banana Weapon 3924,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1725
6280,Great Banana Weapon 6280,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1726
6533,Great Banana Weapon 6533,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1727
7864,Great Banana Weapon 7864,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1728
9725,Great Banana Weapon 9725,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1729
552,Great Banana Weapon 552,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1730
9816,Great Banana Weapon 9816,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1731
540,Great Banana Weapon 540,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1732
9556,Great Banana Weapon 9556,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1733
183,Great Banana Weapon 183,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1734
940,Great Banana Weapon 940,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1735
406,Great Banana Weapon 406,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1736
9819,Great Banana Weapon 9819,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1737
9858,Great Banana Weapon 9858,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1738
680,Great Banana Weapon 680,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1739
943,Great Banana Weapon 943,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1740
1103,Great Banana Weapon 1103,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1741
309,Great Banana Weapon 309,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1742
91,Great Banana Weapon 91,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1743
9631,Great Banana Weapon 9631,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1744
399,Great Banana Weapon 399,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1745
554,Great Banana Weapon 554,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1746
1284,Great Banana Weapon 1284,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1747
51,Great Banana Weapon 51,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1748
1635,Great Banana Weapon 1635,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1749
1096,Great Banana Weapon 1096,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1750
1285,Great Banana Weapon 1285,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1751
670,Great Banana Weapon 670,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1752
1093,Great Banana Weapon 1093,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1753
559,Great Banana Weapon 559,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1754
302,Great Banana Weapon 302,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1755
184,Great Banana Weapon 184,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1756
301,Great Banana Weapon 301,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1757
1275,Great Banana Weapon 1275,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1758
1617,Great Banana Weapon 1617,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1759
194,Great Banana Weapon 194,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1760
1695,Great Banana Weapon 1695,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1761
39,Great Banana Weapon 39,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1762
1268,Great Banana Weapon 1268,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1763
712,Great Banana Weapon 712,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1764
193,Great Banana Weapon 193,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1765
1415,Great Banana Weapon 1415,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1766
9701,Great Banana Weapon 9701,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1767
700,Great Banana Weapon 700,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1768
408,Great Banana Weapon 408,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1769
1691,Great Banana Weapon 1691,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1770
1412,Great Banana Weapon 1412,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1771
1123,Great Banana Weapon 1123,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1772
1121,Great Banana Weapon 1121,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1773
696,Great Banana Weapon 696,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1774
137,Great Banana Weapon 137,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1775
694,Great Banana Weapon 694,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1776
1117,Great Banana Weapon 1117,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1777
1687,Great Banana Weapon 1687,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1778
99,Great Banana Weapon 99,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1779
1113,Great Banana Weapon 1113,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1780
1396,Great Banana Weapon 1396,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1781
9740,Great Banana Weapon 9740,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1782
957,Great Banana Weapon 957,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1783
1420,Great Banana Weapon 1420,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1784
1316,Great Banana Weapon 1316,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1785
620,Great Banana Weapon 620,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1786
1008,Great Banana Weapon 1008,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1787
9981,Great Banana Weapon 9981,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1788
1016,Great Banana Weapon 1016,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1789
9710,Great Banana Weapon 9710,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1790
1017,Great Banana Weapon 1017,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1791
1020,Great Banana Weapon 1020,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1792
1658,Great Banana Weapon 1658,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1793
580,Great Banana Weapon 580,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1794
1027,Great Banana Weapon 1027,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1795
613,Great Banana Weapon 613,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1796
9839,Great Banana Weapon 9839,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1797
560,Great Banana Weapon 560,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1798
1646,Great Banana Weapon 1646,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1799
1031,Great Banana Weapon 1031,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1800
1061,Great Banana Weapon 1061,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1801
1060,Great Banana Weapon 1060,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1802
367,Great Banana Weapon 367,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1803
153,Great Banana Weapon 153,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1804
1059,Great Banana Weapon 1059,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1805
358,Great Banana Weapon 358,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1806
1651,Great Banana Weapon 1651,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1807
1054,Great Banana Weapon 1054,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1808
596,Great Banana Weapon 596,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1809
621,Great Banana Weapon 621,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1810
9724,Great Banana Weapon 9724,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1811
1344,Great Banana Weapon 1344,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1812
1642,Great Banana Weapon 1642,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1813
959,Great Banana Weapon 959,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1814
663,Great Banana Weapon 663,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1815
392,Great Banana Weapon 392,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1816
1089,Great Banana Weapon 1089,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1817
656,Great Banana Weapon 656,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1818
1366,Great Banana Weapon 1366,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1819
1636,Great Banana Weapon 1636,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1820
1299,Great Banana Weapon 1299,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1821
1675,Great Banana Weapon 1675,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1822
9640,Great Banana Weapon 9640,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1823
175,Great Banana Weapon 175,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1824
9852,Great Banana Weapon 9852,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1825
1358,Great Banana Weapon 1358,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1826
1301,Great Banana Weapon 1301,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1827
1640,Great Banana Weapon 1640,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1828
9641,Great Banana Weapon 9641,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1829
9643,Great Banana Weapon 9643,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1830
641,Great Banana Weapon 641,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1831
337,Great Banana Weapon 337,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1832
1351,Great Banana Weapon 1351,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1833
1304,Great Banana Weapon 1304,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1834
1349,Great Banana Weapon 1349,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1835
636,Great Banana Weapon 636,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1836
9975,Great Banana Weapon 9975,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1837
1623,Great Banana Weapon 1623,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1838
9619,Great Banana Weapon 9619,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1839
430,Great Banana Weapon 430,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1840
9760,Great Banana Weapon 9760,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1841
226,Great Banana Weapon 226,17.77777778,11.11111111,44.44444444,36.36363636,8.771929825,20,138.4688995,1842
